event_id,vehicle_id,vehicle,driver,detection_time,utc_offset,event_type,detected_event_type,duration_seconds,speed_kph,travel_metres,latitude,longitude,audio_alert,vibration_alert,trip_distance_metres,trip_time_seconds,confirmation,confirmation_time,classification,fleet,timezone,account,service_provider,shift,crew,guardian_unit,software_version,labels
2440271107,16690,1CZD562,,11/18/2024,480,distraction,distraction,4.9,41,57,-30.7341,118.503,yes,no,137554,5857,criteria not met,11/18/2024,distraction - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010668,1.4.7.493490,
2440265047,124294,1HXK305,,11/18/2024,480,distraction,distraction,4,41,46,-30.8008,121.4902,yes,no,7619,1030,criteria not met,11/18/2024,distraction - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00009812,1.4.6.487803,
2440263107,11282,1ETO041,,11/18/2024,480,distraction,distraction,4.1,101,115,-28.7866,117.8482,yes,no,204709,8067,criteria not met,11/18/2024,distraction - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010891,1.4.7.493490,
2440261219,10936,1GJQ464,,11/18/2024,480,distraction,distraction,4.4,53,65,-31.4796,118.2359,yes,no,3639,1749,criteria not met,11/18/2024,distraction - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00051737,1.6.1+2310270843_184996f,
2440261048,14387,1GCE176,,11/18/2024,480,distraction,distraction,4.8,98,131,-25.1658,113.8602,yes,no,209982,9352,criteria not met,11/18/2024,distraction - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010875,1.4.7.493490,
2440260320,14681,1GMQ115,,11/18/2024,480,distraction,distraction,4.1,42,47,-31.9814,115.9779,yes,no,189,57,criteria not met,11/18/2024,distraction - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010892,1.4.7.493490,
2440257261,164520,1DFI259,,11/18/2024,480,distraction,distraction,4.7,55,71,-32.0506,115.7716,yes,no,40070,9168,criteria not met,11/18/2024,distraction - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00051480,1.6.1+2310270843_184996f,
2440254160,124294,1HXK305,,11/18/2024,480,distraction,distraction,5.1,40,57,-30.8006,121.4923,yes,no,10768,1405,criteria not met,11/18/2024,distraction - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00009812,1.4.6.487803,
2440240708,59162,Triquad 2,,11/18/2024,480,distraction,distraction,4.6,46,59,-31.9822,115.9727,yes,no,5477,1030,criteria not met,11/18/2024,distraction - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00049584,1.7.0+2312132335_5bd8564,
2440385057,33579,TRIQUAD,,11/19/2024,480,distraction,distraction,5.2,40,58,-33.3783,115.7021,yes,no,151195,7128,criteria not met,11/19/2024,distraction - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00008945,1.7.0+2312132335_5bd8564,
2440382404,19086,1DCG936,,11/19/2024,480,distraction,distraction,4.4,101,123,-31.0094,118.7915,yes,no,84761,3077,criteria not met,11/19/2024,distraction - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010559,1.4.6.487803,
2440382199,124294,1HXK305,,11/19/2024,480,distraction,distraction,6.2,48,84,-27.5733,120.894,yes,no,57574,2245,criteria not met,11/19/2024,distraction - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00009812,1.4.6.487803,
2440378072,11714,1GFN535,,11/19/2024,480,distraction,distraction,9.3,100,258,-32.5013,115.7856,yes,no,105267,4663,criteria not met,11/19/2024,distraction - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010741,1.4.7.493490,
2440369222,19086,1DCG936,,11/19/2024,480,distraction,distraction,4.8,92,122,-31.3774,118.6647,yes,no,291067,15085,criteria not met,11/19/2024,distraction - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010559,1.4.6.487803,
2440368738,14802,1GNQ950,,11/19/2024,480,distraction,distraction,4.2,42,50,-26.3852,118.4213,yes,no,90268,8741,criteria not met,11/19/2024,distraction - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011947,1.6.1+2311230544_de946f0,
2440368706,19086,1DCG936,,11/19/2024,480,distraction,distraction,4.1,81,92,-31.3703,118.605,yes,no,285296,14845,criteria not met,11/19/2024,distraction - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010559,1.4.6.487803,
2440368239,40131,1EXV411,,11/19/2024,480,distraction,distraction,5,59,81,-31.0845,122.049,yes,no,16419,1064,criteria not met,11/19/2024,distraction - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00049699,1.6.1+2310270843_184996f,
2440362325,14387,1GCE176,,11/19/2024,480,distraction,distraction,4.9,49,66,-31.2628,116.1756,yes,no,97412,6555,criteria not met,11/19/2024,distraction - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010875,1.4.7.493490,
2440360665,76735,1HJQ543,,11/19/2024,480,distraction,distraction,4,43,48,-22.3005,118.7308,yes,no,253316,13209,criteria not met,11/19/2024,distraction - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00002036,1.4.7.493490,
2440360503,16508,1GOB610,,11/19/2024,480,distraction,distraction,4.7,93,123,-30.9617,115.6889,yes,no,63231,2861,criteria not met,11/19/2024,distraction - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00049057,1.6.1+2310270843_184996f,
2440359478,19086,1DCG936,,11/19/2024,480,distraction,distraction,5.4,42,63,-31.7108,116.5516,yes,no,72387,5690,criteria not met,11/19/2024,distraction - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010559,1.4.6.487803,
2440358511,16924,1EJF777,,11/19/2024,480,distraction,distraction,4.4,48,59,-31.4857,118.2414,yes,no,167327,22468,criteria not met,11/19/2024,distraction - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011771,1.4.6.487803,
2440348071,16924,1EJF777,,11/19/2024,480,distraction,distraction,4.5,68,84,-31.1159,118.5081,yes,no,105317,13779,criteria not met,11/19/2024,distraction - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011771,1.4.6.487803,
2440347359,55677,1EHW174,,11/19/2024,480,distraction,distraction,8.4,54,128,-32.9911,118.3569,yes,no,141135,10295,criteria not met,11/19/2024,distraction - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00049035,1.6.1+2310270843_184996f,
2440346561,33755,TRI TWO,,11/19/2024,480,distraction,distraction,4.3,45,54,-28.0557,117.8502,yes,no,268823,12345,criteria not met,11/19/2024,distraction - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011038,1.4.6.487803,
2440344967,138636,1HXX550,,11/19/2024,480,distraction,distraction,4.3,73,87,-32.9745,117.1379,yes,no,12339,1765,verified,11/19/2024,distraction - long glance away,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00008866,1.4.6.487803,
2440340318,34504,1GTN697,,11/19/2024,480,distraction,distraction,5.1,40,57,-31.8933,116.0263,yes,no,7535,383,criteria not met,11/19/2024,distraction - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010747,1.7.0+2312132335_5bd8564,
2440337509,14385,1DVN300,,11/19/2024,480,distraction,distraction,4.1,46,52,-33.3294,115.6906,yes,no,165372,6352,criteria not met,11/19/2024,distraction - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010821,1.4.7.493490,
2440334482,29872,1GDJ946,,11/19/2024,480,distraction,distraction,4.6,56,71,-32.147,115.979,yes,no,25332,1517,criteria not met,11/19/2024,distraction - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010824,1.4.7.493490,
2440332340,33579,TRIQUAD,,11/19/2024,480,distraction,distraction,5.4,44,66,-31.8946,116.0286,yes,no,348426,13661,criteria not met,11/19/2024,distraction - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00008945,1.7.0+2312132335_5bd8564,
2440330760,33579,TRIQUAD,,11/19/2024,480,distraction,distraction,5.2,92,134,-31.8883,116.2479,yes,no,326591,12339,criteria not met,11/19/2024,distraction - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00008945,1.7.0+2312132335_5bd8564,
2440327127,161324,1IHT104,,11/19/2024,480,distraction,distraction,4.1,45,52,-31.9142,116.0149,yes,no,11303,1036,criteria not met,11/19/2024,distraction - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00051918,1.6.1+2310270843_184996f,
2440326003,164520,1DFI259,,11/19/2024,480,distraction,distraction,4.8,47,63,-31.9835,115.9806,yes,no,3907,658,criteria not met,11/19/2024,distraction - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00051480,1.6.1+2310270843_184996f,
2440479607,16508,1GOB610,,11/20/2024,480,distraction,distraction,6.3,99,172,-27.0728,114.6325,yes,no,225524,11470,criteria not met,11/20/2024,distraction - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00049057,1.6.1+2310270843_184996f,
2440537767,37357,1CKR094,,11/20/2024,480,distraction,fatigue,1.6,100,45,-31.587,115.9949,yes,yes,289053,10038,verified,11/21/2024,distraction - other distraction,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010795,1.4.7.493490,
2440471374,33579,TRIQUAD,,11/20/2024,480,distraction,distraction,5.8,94,152,-31.9712,116.0066,yes,no,176482,8068,criteria not met,11/20/2024,distraction - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00008945,1.7.0+2312132335_5bd8564,
2440471037,29872,1GDJ946,,11/20/2024,480,distraction,distraction,5,52,72,-32.2296,115.7832,yes,no,2307,933,criteria not met,11/20/2024,distraction - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010824,1.4.7.493490,
2440469415,36805,QUADADDIC,,11/20/2024,480,distraction,distraction,4.4,41,50,-30.8006,121.4924,yes,no,239110,13303,criteria not met,11/20/2024,distraction - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011950,1.4.6.487803,
2440468480,33579,TRIQUAD,,11/20/2024,480,distraction,distraction,4.2,98,114,-32.4413,115.8053,yes,no,112399,4756,criteria not met,11/20/2024,distraction - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00008945,1.7.0+2312132335_5bd8564,
2440467988,36805,QUADADDIC,,11/20/2024,480,distraction,distraction,4.2,48,56,-30.502,121.3716,yes,no,202057,11631,criteria not met,11/20/2024,distraction - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011950,1.4.6.487803,
2440467551,34504,1GTN697,,11/20/2024,480,distraction,distraction,4.6,95,121,-32.0982,116.0027,yes,no,391792,17355,criteria not met,11/20/2024,distraction - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010747,1.7.0+2312132335_5bd8564,
2440465622,19086,1DCG936,,11/20/2024,480,distraction,distraction,7.8,86,187,-30.9291,116.3626,yes,no,189661,21664,criteria not met,11/20/2024,distraction - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010559,1.4.6.487803,
2440464777,14681,1GMQ115,,11/20/2024,480,distraction,distraction,4.2,61,72,-33.6648,115.37,yes,no,4441,317,criteria not met,11/20/2024,distraction - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010892,1.4.7.493490,
2440465586,19086,1DCG936,,11/20/2024,480,distraction,distraction,4.8,47,63,-30.7864,116.1487,yes,no,176282,20001,criteria not met,11/20/2024,distraction - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010559,1.4.6.487803,
2440463498,59544,1HEL581,,11/20/2024,480,distraction,distraction,4.6,43,54,-31.9665,115.9974,yes,no,12183,1232,criteria not met,11/20/2024,distraction - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00048884,1.6.1+2310270843_184996f,
2440463349,41691,1ECE509,,11/20/2024,480,distraction,distraction,5.1,60,85,-31.9908,115.9826,yes,no,46855,11953,criteria not met,11/20/2024,distraction - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00050024,1.6.1+2310270843_184996f,
2440462686,41691,1ECE509,,11/20/2024,480,distraction,distraction,4.7,44,57,-32.0545,115.914,yes,no,36157,11359,criteria not met,11/20/2024,distraction - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00050024,1.6.1+2310270843_184996f,
2440616741,37775,1DBC759,,11/20/2024,480,distraction,distraction,4.5,68,85,-31.614,117.7129,yes,no,119532,18854,criteria not met,11/22/2024,distraction - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011087,1.7.0+2312132335_5bd8564,
2440462039,100137,1ECH116,,11/20/2024,480,distraction,distraction,4,95,106,-30.0899,115.3372,yes,no,193760,8321,criteria not met,11/20/2024,distraction - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00008922,1.4.7.493490,
2440462045,100137,1ECH116,,11/20/2024,480,distraction,distraction,4.5,83,104,-30.1282,115.3553,yes,no,193760,8155,criteria not met,11/20/2024,distraction - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00008922,1.4.7.493490,
2440464496,146595,1ICO466,,11/20/2024,480,distraction,distraction,4.2,68,79,-34.5394,118.2938,yes,no,84342,7147,criteria not met,11/20/2024,distraction - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011904,1.4.6.487803,
2440459113,14779,1GKY156,,11/20/2024,480,distraction,distraction,4.5,64,79,-29.4101,115.0162,yes,no,145154,12208,criteria not met,11/20/2024,distraction - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011104,1.4.6.487803,
2440616744,37775,1DBC759,,11/20/2024,480,distraction,distraction,4.6,65,83,-31.53,117.6251,yes,no,119532,15719,criteria not met,11/22/2024,distraction - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011087,1.7.0+2312132335_5bd8564,
2440458889,10936,1GJQ464,,11/20/2024,480,distraction,distraction,4.6,42,53,-31.5319,118.0734,yes,no,233730,19136,criteria not met,11/20/2024,distraction - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00051737,1.6.1+2310270843_184996f,
2440616749,37775,1DBC759,,11/20/2024,480,distraction,distraction,5,47,65,-31.4413,117.6002,yes,no,119532,13678,criteria not met,11/22/2024,distraction - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011087,1.7.0+2312132335_5bd8564,
2440457506,138636,1HXX550,,11/20/2024,480,distraction,distraction,10,95,263,-33.5131,116.6882,yes,no,211264,21688,criteria not met,11/20/2024,distraction - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00008866,1.4.6.487803,
2440455645,140522,1HXX552,,11/20/2024,480,distraction,distraction,4.6,41,53,-30.8384,116.2678,yes,no,44799,1678,criteria not met,11/20/2024,distraction - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010680,1.4.6.487803,
2440453842,37775,1DBC759,,11/20/2024,480,distraction,distraction,4.6,94,120,-31.6546,117.7447,yes,no,53448,10476,criteria not met,11/20/2024,distraction - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011087,1.7.0+2312132335_5bd8564,
2440454217,16508,1GOB610,,11/20/2024,480,distraction,distraction,6.6,100,182,-26.6823,114.5645,yes,no,113942,6206,criteria not met,11/20/2024,distraction - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00049057,1.6.1+2310270843_184996f,
2440451786,37775,1DBC759,,11/20/2024,480,distraction,distraction,4.6,82,105,-31.6893,117.7574,yes,no,46245,8382,criteria not met,11/20/2024,distraction - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011087,1.7.0+2312132335_5bd8564,
2440450247,11552,1EZR895,,11/20/2024,480,distraction,distraction,4.8,41,55,-34.964,117.82,yes,no,399344,18798,criteria not met,11/20/2024,distraction - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010798,1.4.7.493490,
2440446792,29872,1GDJ946,,11/20/2024,480,distraction,distraction,4.9,64,88,-32.3112,117.1806,yes,no,78356,4599,criteria not met,11/20/2024,distraction - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010824,1.4.7.493490,
2440445961,11282,1ETO041,,11/20/2024,480,distraction,distraction,4.8,102,136,-31.1208,116.1951,yes,no,55226,2082,criteria not met,11/20/2024,distraction - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010891,1.4.7.493490,
2440445139,140522,1HXX552,,11/20/2024,480,distraction,distraction,5.5,97,149,-30.7642,116.2618,yes,no,61003,4711,criteria not met,11/20/2024,distraction - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010680,1.4.6.487803,
2440443240,131067,1HXX939,,11/20/2024,480,distraction,distraction,4.3,41,48,-28.4719,115.8297,yes,no,210231,11065,criteria not met,11/20/2024,distraction - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011943,1.4.6.487803,
2440441104,11714,1GFN535,,11/20/2024,480,distraction,distraction,4.9,42,58,-32.9169,116.4566,yes,no,137791,8524,criteria not met,11/20/2024,distraction - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010741,1.4.7.493490,
2440440939,11282,1ETO041,,11/20/2024,480,distraction,distraction,5.6,76,119,-30.6419,116.3324,yes,no,288592,17003,criteria not met,11/20/2024,distraction - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010891,1.4.7.493490,
2440440935,11282,1ETO041,,11/20/2024,480,distraction,distraction,4.6,79,103,-30.6408,116.3337,yes,no,288592,16996,criteria not met,11/20/2024,distraction - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010891,1.4.7.493490,
2440440954,11282,1ETO041,,11/20/2024,480,distraction,distraction,7.3,80,163,-30.6373,116.3374,yes,no,288592,16972,criteria not met,11/20/2024,distraction - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010891,1.4.7.493490,
2440440438,11282,1ETO041,,11/20/2024,480,distraction,distraction,4,75,83,-30.5855,116.3615,yes,no,279652,16590,criteria not met,11/20/2024,distraction - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010891,1.4.7.493490,
2440440414,11282,1ETO041,,11/20/2024,480,distraction,distraction,4.5,82,102,-30.5819,116.3608,yes,no,279271,16570,criteria not met,11/20/2024,distraction - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010891,1.4.7.493490,
2440440403,11282,1ETO041,,11/20/2024,480,distraction,distraction,5.2,78,112,-30.5794,116.3599,yes,no,278987,16557,criteria not met,11/20/2024,distraction - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010891,1.4.7.493490,
2440440366,11282,1ETO041,,11/20/2024,480,distraction,distraction,5.1,79,113,-30.5722,116.3557,yes,no,278226,16521,criteria not met,11/20/2024,distraction - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010891,1.4.7.493490,
2440440365,11282,1ETO041,,11/20/2024,480,distraction,distraction,4.5,79,100,-30.5722,116.3557,yes,no,278026,16516,criteria not met,11/20/2024,distraction - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010891,1.4.7.493490,
2440450954,34504,1GTN697,,11/20/2024,480,distraction,distraction,4,100,112,-34.4212,117.5645,yes,no,403302,17062,criteria not met,11/20/2024,distraction - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010747,1.7.0+2312132335_5bd8564,
2440438460,47352,1DIU566,,11/20/2024,480,distraction,distraction,5,80,110,-34.9627,117.4107,yes,no,50855,2504,criteria not met,11/20/2024,distraction - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011861,1.6.1+2310270843_184996f,
2440436592,101229,GNG894A,,11/20/2024,480,distraction,distraction,4.5,60,75,-28.7491,114.6271,yes,no,1271,185,criteria not met,11/20/2024,distraction - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00013858,1.4.7.493490,
2440444766,145638,1HTP065,,11/20/2024,480,distraction,distraction,4,51,57,-30.9546,121.1637,yes,no,398884,13843,criteria not met,11/20/2024,distraction - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011047,1.4.6.487803,
2440435154,138636,1HXX550,,11/20/2024,480,distraction,distraction,4.4,42,51,-32.9672,116.8653,yes,no,44684,2210,criteria not met,11/20/2024,distraction - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00008866,1.4.6.487803,
