delivery_date,bill_of_lading,terminal,customer,product,volume_litres,carrier
06/10/25,8148359870,AU THDPTY COOGEE ROCKINGHAM,SOUTH32 WORSLEY REFINERY GARAGE,ULSD 10PPM,-1793.00,SMB
01/20/25,MARK BLACKWOOD,AU TERM KEWDALE,BLK JET DEL Laverton Airport x Kewd,JET A-1,-1792.00,SMB
06/24/25,8148581530,AU THDPTY COOGEE ROCKINGHAM,SOUTH32 WORSLEY REFINERY GARAGE,ULSD 10PPM,-1792.00,SMB
11/13/24,8145533706,AU TERM KEWDALE,SOUTH32 WORSLEY REFINERY GARAGE,ULSD 10PPM,-1790.00,SMB
01/30/25,8146522307,AU TERM KEWDALE,SILVERLAKE ROTHSAY EX KEWDALE,ULSD 10PPM,-1790.00,SMB
11/14/24,KURT ADAMS,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,-1787.00,SMB
01/23/25,8146462382,AU THDPTY COOGEE ROCKINGHAM,SOUTH32 WORSLEY REFINERY GARAGE,ULSD 10PPM,-1787.00,SMB
01/30/25,8146508629,AU TERM KEWDALE,EMR GOLDEN GROVE,ULSD 10PPM,-1783.00,SMB
12/31/24,8146184428,AU THDPTY COOGEE ROCKINGHAM,SOUTH32 WORSLEY REFINERY GARAGE,ULSD 10PPM,-1775.00,SMB
10/09/24,8145098741,AU THDPTY COOGEE ROCKINGHAM,SOUTH32 WORSLEY REFINERY GARAGE,ULSD 10PPM,-1774.00,SMB
12/26/24,8146131180,AU TERM KEWDALE,SOUTH32 WORSLEY REFINERY GARAGE,ULSD 10PPM,-1774.00,SMB
01/13/25,8146313012,AU TERM KEWDALE,SOUTH32 WORSLEY REFINERY GARAGE,ULSD 10PPM,-1774.00,SMB
05/12/25,8147914499,AU TERM KEWDALE,SOUTH32 WORSLEY REFINERY GARAGE,ULSD 10PPM,-1774.00,SMB
11/26/24,8145749202,AU THDPTY COOGEE ROCKINGHAM,SILVERLAKE ROTHSAY EX KEWDALE,ULSD 10PPM,-1764.00,SMB
10/14/24,8145145763,AU THDPTY COOGEE ROCKINGHAM,SOUTH32 WORSLEY REFINERY GARAGE,ULSD 10PPM,-1763.00,SMB
11/14/24,KURT ADAMS,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,-1756.00,SMB
10/17/24,ROSS TRENT,AU TERM KEWDALE,AU AIRPT BUSSELTON,JET A-1,-1742.00,SMB
11/07/24,ROSS TRENT,AU TERM KEWDALE,AU AIRPT BUSSELTON,JET A-1,-1742.00,SMB
11/07/24,ROSS TRENT,AU TERM KEWDALE,AU AIRPT BUSSELTON,JET A-1,-1742.00,SMB
11/14/24,ROSS TRENT,AU TERM KEWDALE,AU AIRPT BUSSELTON,JET A-1,-1742.00,SMB
12/12/24,ROSS TRENT,AU TERM KEWDALE,AU AIRPT BUSSELTON,JET A-1,-1742.00,SMB
12/18/24,ROSS TRENT,AU TERM KEWDALE,AU AIRPT BUSSELTON,JET A-1,-1742.00,SMB
12/18/24,ROSS TRENT,AU TERM KEWDALE,AU AIRPT BUSSELTON,JET A-1,-1742.00,SMB
05/01/25,ROSS TRENT,AU TERM KEWDALE,AU AIRPT BUSSELTON,JET A-1,-1742.00,SMB
05/08/25,ROSS TRENT,AU TERM KEWDALE,AU AIRPT BUSSELTON,JET A-1,-1742.00,SMB
05/09/25,ROSS TRENT,AU TERM KEWDALE,AU AIRPT BUSSELTON,JET A-1,-1742.00,SMB
06/12/25,ROSS TRENT,AU TERM KEWDALE,AU AIRPT BUSSELTON,JET A-1,-1742.00,SMB
06/19/25,ROSS TRENT,AU TERM KEWDALE,AU AIRPT BUSSELTON,JET A-1,-1742.00,SMB
06/26/25,ROSS TRENT,AU TERM KEWDALE,AU AIRPT BUSSELTON,JET A-1,-1742.00,SMB
10/30/24,SCOTT ROGERS,AU TERM KEWDALE,AU AIRPT BUSSELTON,JET A-1,-1738.00,SMB
01/07/25,SCOTT ROGERS,AU TERM KEWDALE,AU AIRPT BUSSELTON,JET A-1,-1738.00,SMB
11/25/24,8145733071,AU THDPTY COOGEE ROCKINGHAM,KARARA MINING LIMITED MINE SITE,BP ULTIMATE DIESEL,-1726.00,SMB
12/12/24,8145965557,AU THDPTY COOGEE ROCKINGHAM,SOUTH32 WORSLEY REFINERY GARAGE,ULSD 10PPM,-1726.00,SMB
01/23/25,KURT ADAMS,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,-1726.00,SMB
05/29/25,KURT ADAMS,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,-1726.00,SMB
06/26/25,KURT ADAMS,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,-1726.00,SMB
01/20/25,MARK BLACKWOOD,AU TERM KEWDALE,AU AIRPT LEONORA,JET A-1,-1725.00,SMB
06/13/25,8148407656,AU THDPTY COOGEE ROCKINGHAM,SOUTH32 WORSLEY REFINERY GARAGE,ULSD 10PPM,-1711.00,SMB
10/08/24,8145009196,AU TERM KEWDALE,SILVERLAKE ROTHSAY EX KEWDALE,ULSD 10PPM,-1708.00,SMB
10/28/24,8145325217,AU TERM KEWDALE,SILVERLAKE ROTHSAY EX KEWDALE,ULSD 10PPM,-1708.00,SMB
11/04/24,8145400962,AU TERM KEWDALE,SILVERLAKE ROTHSAY EX KEWDALE,ULSD 10PPM,-1708.00,SMB
11/18/24,8145607890,AU TERM KEWDALE,SILVERLAKE ROTHSAY EX KEWDALE,ULSD 10PPM,-1708.00,SMB
12/09/24,8145889480,AU TERM KEWDALE,SILVERLAKE ROTHSAY EX KEWDALE,ULSD 10PPM,-1708.00,SMB
12/16/24,8145982015,AU TERM KEWDALE,SILVERLAKE ROTHSAY EX KEWDALE,ULSD 10PPM,-1708.00,SMB
12/16/24,8145982015,AU TERM KEWDALE,SILVERLAKE ROTHSAY EX KEWDALE,ULSD 10PPM,-1708.00,SMB
12/23/24,8146081548,AU TERM KEWDALE,SILVERLAKE ROTHSAY EX KEWDALE,ULSD 10PPM,-1708.00,SMB
01/01/25,8146184824,AU TERM KEWDALE,SILVERLAKE ROTHSAY EX KEWDALE,ULSD 10PPM,-1708.00,SMB
01/08/25,8146284507,AU TERM KEWDALE,SILVERLAKE ROTHSAY EX KEWDALE,ULSD 10PPM,-1708.00,SMB
01/15/25,8146319219,AU TERM KEWDALE,SILVERLAKE ROTHSAY EX KEWDALE,ULSD 10PPM,-1708.00,SMB
01/23/25,8146447394,AU TERM KEWDALE,SILVERLAKE ROTHSAY EX KEWDALE,ULSD 10PPM,-1708.00,SMB
05/15/25,8147984429,AU TERM KEWDALE,SILVER LAKE (ROTHSAY) VAULT,ULSD 10PPM,-1708.00,SMB
06/04/25,8148254171,AU TERM KEWDALE,SILVER LAKE (ROTHSAY) VAULT,ULSD 10PPM,-1708.00,SMB
06/10/25,8148343877,AU TERM KEWDALE,SILVER LAKE (ROTHSAY) VAULT,ULSD 10PPM,-1701.00,SMB
06/17/25,8148461321,AU TERM KEWDALE,SILVER LAKE (ROTHSAY) VAULT,ULSD 10PPM,-1701.00,SMB
06/24/25,8148562419,AU TERM KEWDALE,SILVER LAKE (ROTHSAY) VAULT,ULSD 10PPM,-1701.00,SMB
05/27/25,8148158362,AU TERM KEWDALE,SILVER LAKE (ROTHSAY) VAULT,ULSD 10PPM,-1698.00,SMB
10/14/24,8145065205,AU TERM KEWDALE,EMR GOLDEN GROVE,ULSD 10PPM,-1689.00,SMB
10/15/24,8145065203,AU TERM KEWDALE,EMR GOLDEN GROVE,ULSD 10PPM,-1689.00,SMB
10/16/24,8145141077,AU TERM KEWDALE,EMR GOLDEN GROVE,ULSD 10PPM,-1689.00,SMB
10/21/24,8145214419,AU TERM KEWDALE,EMR GOLDEN GROVE,ULSD 10PPM,-1689.00,SMB
10/22/24,8145226784,AU TERM KEWDALE,EMR GOLDEN GROVE,ULSD 10PPM,-1689.00,SMB
12/06/24,8145843870,AU TERM KEWDALE,EMR GOLDEN GROVE,ULSD 10PPM,-1689.00,SMB
12/30/24,8146154621,AU TERM KEWDALE,EMR GOLDEN GROVE,ULSD 10PPM,-1689.00,SMB
10/09/24,8145023120,AU TERM KEWDALE,EMR GOLDEN GROVE,ULSD 10PPM,-1688.00,SMB
10/24/24,8145277611,AU TERM KEWDALE,EMR GOLDEN GROVE,ULSD 10PPM,-1688.00,SMB
10/07/24,8144994826,AU TERM KEWDALE,EMR GOLDEN GROVE,ULSD 10PPM,-1687.00,SMB
10/18/24,8145222777,AU TERM KEWDALE,SOUTH32 WORSLEY REFINERY GARAGE,ULSD 10PPM,-1686.00,SMB
12/30/24,MARK BLACKWOOD,AU TERM KEWDALE,AU AIRPT LEONORA,JET A-1,-1677.00,SMB
05/26/25,8148123205,AU THDPTY COOGEE ROCKINGHAM,KARARA MINING LIMITED MINE SITE,BP ULTIMATE DIESEL,-1676.00,SMB
06/03/25,8148265676,AU TERM KEWDALE,SILVER LAKE (ROTHSAY) VAULT,ULSD 10PPM,-1669.00,SMB
12/02/24,8145782639,AU THDPTY COOGEE ROCKINGHAM,SILVERLAKE ROTHSAY EX KEWDALE,ULSD 10PPM,-1662.00,SMB
06/12/24,8143393302,AU TERM KEWDALE,SILVERLAKE ROTHSAY EX KEWDALE,ULSD 10PPM,-1658.00,SMB
09/09/24,MICHAEL LAWRENCE,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,-1654.00,SMB
10/07/24,MICHAEL LAWRENCE,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,-1654.00,SMB
10/30/24,MICHAEL LAWRENCE,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,-1654.00,SMB
12/23/24,MICHAEL LAWRENCE,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,-1654.00,SMB
01/08/25,MICHAEL LAWRENCE,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,-1654.00,SMB
02/24/25,MICHAEL LAWRENCE,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,-1654.00,SMB
05/01/25,SCOTT ROGERS,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,-1654.00,SMB
01/17/25,8146379889,AU TERM KEWDALE,SOUTH32 WORSLEY REFINERY GARAGE,ULSD 10PPM,-1646.00,SMB
05/10/25,CRAIG BEAN,AU THDPTY COOGEE ROCKINGHAM,BP CARNARVON,ULSD 10PPM,-1645.00,SMB
01/30/25,8146522307,AU TERM KEWDALE,SILVERLAKE ROTHSAY EX KEWDALE,ULSD 10PPM,-1644.00,SMB
11/19/24,JAMES MYNARD,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,-1636.00,SMB
01/12/25,JAMES MYNARD,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,-1636.00,SMB
11/18/24,8145622084,AU THDPTY COOGEE ROCKINGHAM,SOUTH32 WORSLEY REFINERY GARAGE,ULSD 10PPM,-1628.00,SMB
01/27/25,JAMES MYNARD,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,-1621.00,SMB
06/18/25,KURT ADAMS,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,-1621.00,SMB
09/09/24,MICHAEL LAWRENCE,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,-1617.00,SMB
10/25/24,8145323701,AU THDPTY COOGEE ROCKINGHAM,SOUTH32 WORSLEY REFINERY GARAGE,ULSD 10PPM,-1614.00,SMB
11/25/24,8145733071,AU THDPTY COOGEE ROCKINGHAM,KARARA MINING LIMITED MINE SITE,BP ULTIMATE DIESEL,-1600.00,SMB
12/02/24,8145825552,AU THDPTY COOGEE ROCKINGHAM,KARARA MINING LIMITED MINE SITE,BP ULTIMATE DIESEL,-1600.00,SMB
11/11/24,JAMES MYNARD,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,-1598.00,SMB
02/17/25,JAMES MYNARD,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,-1598.00,SMB
06/12/25,JAMES MYNARD,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,-1598.00,SMB
06/18/25,KURT ADAMS,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,-1598.00,SMB
06/19/25,8148495578,AU TERM KEWDALE,SOUTH32 WORSLEY REFINERY GARAGE,ULSD 10PPM,-1598.00,SMB
12/03/24,177839,AU TERM KEWDALE,SWAN TRANSIT BUNBURY,ULSD 10PPM,-1595.00,SMB
10/14/24,8145130252,AU TERM KEWDALE,SILVERLAKE ROTHSAY EX KEWDALE,ULSD 10PPM,-1594.00,SMB
11/10/24,8145494099,AU TERM KEWDALE,SILVERLAKE ROTHSAY EX KEWDALE,ULSD 10PPM,-1594.00,SMB
05/05/25,8147808786,AU TERM KEWDALE,SILVER LAKE (ROTHSAY) VAULT,ULSD 10PPM,-1594.00,SMB
05/09/25,8147808783,AU TERM KEWDALE,SILVER LAKE (ROTHSAY) VAULT,ULSD 10PPM,-1594.00,SMB
10/17/24,8145195322,AU TERM KEWDALE,SILVERLAKE ROTHSAY EX KEWDALE,ULSD 10PPM,-1585.00,SMB
12/18/24,8146031257,AU TERM KEWDALE,KARARA MINING LIMITED MINE SITE,BP ULTIMATE DIESEL,-1583.00,SMB
12/18/24,8146031257,AU TERM KEWDALE,KARARA MINING LIMITED MINE SITE,BP ULTIMATE DIESEL,-1583.00,SMB
01/25/25,8146487797,AU TERM KEWDALE,KARARA MINING LIMITED MINE SITE,BP ULTIMATE DIESEL,-1583.00,SMB
01/30/25,8146551115,AU TERM KEWDALE,KARARA MINING LIMITED MINE SITE,BP ULTIMATE DIESEL,-1583.00,SMB
05/16/25,8148026564,AU TERM KEWDALE,KARARA MINING LIMITED MINE SITE,BP ULTIMATE DIESEL,-1583.00,SMB
11/04/24,8145413362,AU TERM KEWDALE,KARARA MINING LIMITED MINE SITE,BP ULTIMATE DIESEL,-1581.00,SMB
12/12/24,8145969784,AU TERM KEWDALE,KARARA MINING LIMITED MINE SITE,BP ULTIMATE DIESEL,-1581.00,SMB
12/30/24,8146152856,AU TERM KEWDALE,KARARA MINING LIMITED MINE SITE,BP ULTIMATE DIESEL,-1581.00,SMB
05/14/25,8147975592,AU TERM KEWDALE,KARARA MINING LIMITED MINE SITE,BP ULTIMATE DIESEL,-1581.00,SMB
12/03/24,MARK BLACKWOOD,AU TERM KEWDALE,BLK JET DEL Duketon Air Strip,JET A-1,-1577.00,SMB
10/17/24,ROSS TRENT,AU TERM KEWDALE,AU AIRPT BUSSELTON,JET A-1,-1566.00,SMB
11/07/24,ROSS TRENT,AU TERM KEWDALE,AU AIRPT BUSSELTON,JET A-1,-1566.00,SMB
11/07/24,ROSS TRENT,AU TERM KEWDALE,AU AIRPT BUSSELTON,JET A-1,-1566.00,SMB
11/14/24,ROSS TRENT,AU TERM KEWDALE,AU AIRPT BUSSELTON,JET A-1,-1566.00,SMB
12/12/24,ROSS TRENT,AU TERM KEWDALE,AU AIRPT BUSSELTON,JET A-1,-1566.00,SMB
12/18/24,ROSS TRENT,AU TERM KEWDALE,AU AIRPT BUSSELTON,JET A-1,-1566.00,SMB
12/18/24,ROSS TRENT,AU TERM KEWDALE,AU AIRPT BUSSELTON,JET A-1,-1566.00,SMB
05/01/25,ROSS TRENT,AU TERM KEWDALE,AU AIRPT BUSSELTON,JET A-1,-1566.00,SMB
05/08/25,ROSS TRENT,AU TERM KEWDALE,AU AIRPT BUSSELTON,JET A-1,-1566.00,SMB
05/09/25,ROSS TRENT,AU TERM KEWDALE,AU AIRPT BUSSELTON,JET A-1,-1566.00,SMB
06/12/25,ROSS TRENT,AU TERM KEWDALE,AU AIRPT BUSSELTON,JET A-1,-1566.00,SMB
06/19/25,ROSS TRENT,AU TERM KEWDALE,AU AIRPT BUSSELTON,JET A-1,-1566.00,SMB
06/26/25,ROSS TRENT,AU TERM KEWDALE,AU AIRPT BUSSELTON,JET A-1,-1566.00,SMB
10/03/24,MARK BLACKWOOD,AU TERM KEWDALE,AU AIRPT BUSSELTON,JET A-1,-1564.00,SMB
10/10/24,MARK BLACKWOOD,AU TERM KEWDALE,AU AIRPT BUSSELTON,JET A-1,-1564.00,SMB
12/10/24,MARK BLACKWOOD,AU TERM KEWDALE,AU AIRPT BUSSELTON,JET A-1,-1564.00,SMB
01/02/25,MARK BLACKWOOD,AU TERM KEWDALE,AU AIRPT BUSSELTON,JET A-1,-1564.00,SMB
01/17/25,MARK BLACKWOOD,AU TERM KEWDALE,AU AIRPT BUSSELTON,JET A-1,-1564.00,SMB
01/31/25,MARK BLACKWOOD,AU TERM KEWDALE,AU AIRPT BUSSELTON,JET A-1,-1564.00,SMB
05/16/25,8148018469,AU TERM KEWDALE,SOUTH32 WORSLEY REFINERY GARAGE,ULSD 10PPM,-1564.00,SMB
05/28/25,MARK BLACKWOOD,AU TERM KEWDALE,AU AIRPT BUSSELTON,JET A-1,-1564.00,SMB
05/27/25,8148158362,AU TERM KEWDALE,SILVER LAKE (ROTHSAY) VAULT,ULSD 10PPM,-1560.00,SMB
10/22/24,8145243767,AU TERM KEWDALE,SOUTH32 WORSLEY REFINERY GARAGE,ULSD 10PPM,-1550.00,SMB
05/22/25,8148095305,AU TERM KEWDALE,SILVER LAKE (ROTHSAY) VAULT,ULSD 10PPM,-1550.00,SMB
12/19/24,MICHAEL LAWRENCE,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,-1539.00,SMB
12/19/24,MICHAEL LAWRENCE,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,-1539.00,SMB
01/20/25,MICHAEL LAWRENCE,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,-1539.00,SMB
05/15/25,MICHAEL LAWRENCE,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,-1539.00,SMB
05/28/25,MICHAEL LAWRENCE,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,-1539.00,SMB
06/25/25,MICHAEL LAWRENCE,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,-1539.00,SMB
05/22/25,8148111358,AU THDPTY COOGEE ROCKINGHAM,KARARA MINING LIMITED MINE SITE,BP ULTIMATE DIESEL,-1524.00,SMB
05/22/25,8148111358,AU THDPTY COOGEE ROCKINGHAM,KARARA MINING LIMITED MINE SITE,BP ULTIMATE DIESEL,-1524.00,SMB
05/21/25,8148082523,AU THDPTY COOGEE ROCKINGHAM,SOUTH32 WORSLEY REFINERY GARAGE,ULSD 10PPM,-1520.00,SMB
12/17/24,65961864,AU THDPTY COOGEE ROCKINGHAM,AU AIRPT KALGOORLIE,AVGAS LOW LEAD,-1511.00,SMB
01/31/25,8146577810,AU THDPTY COOGEE ROCKINGHAM,SOUTH32 WORSLEY REFINERY GARAGE,ULSD 10PPM,-1511.00,SMB
01/30/25,8146508629,AU TERM KEWDALE,EMR GOLDEN GROVE,ULSD 10PPM,-1507.00,SMB
08/12/24,MARK BLACKWOOD,AU TERM KEWDALE,SKIPPERS AIR BULK DEL THUNDERBOX,JET A-1,-1505.00,SMB
05/26/25,MARK BLACKWOOD,AU TERM KEWDALE,SKIPPERS AIR BULK DEL THUNDERBOX,JET A-1,-1505.00,SMB
05/26/25,MAXWELL DICKENS,AU TERM KEWDALE,BLK JET DEL Duketon Air Strip,JET A-1,-1504.00,SMB
10/28/24,8145325217,AU TERM KEWDALE,SILVERLAKE ROTHSAY EX KEWDALE,ULSD 10PPM,-1502.00,SMB
11/04/24,8145400962,AU TERM KEWDALE,SILVERLAKE ROTHSAY EX KEWDALE,ULSD 10PPM,-1502.00,SMB
12/09/24,8145889480,AU TERM KEWDALE,SILVERLAKE ROTHSAY EX KEWDALE,ULSD 10PPM,-1502.00,SMB
12/16/24,8145982015,AU TERM KEWDALE,SILVERLAKE ROTHSAY EX KEWDALE,ULSD 10PPM,-1502.00,SMB
12/16/24,8145982015,AU TERM KEWDALE,SILVERLAKE ROTHSAY EX KEWDALE,ULSD 10PPM,-1502.00,SMB
12/23/24,8146081548,AU TERM KEWDALE,SILVERLAKE ROTHSAY EX KEWDALE,ULSD 10PPM,-1502.00,SMB
01/01/25,8146184824,AU TERM KEWDALE,SILVERLAKE ROTHSAY EX KEWDALE,ULSD 10PPM,-1502.00,SMB
01/08/25,8146284507,AU TERM KEWDALE,SILVERLAKE ROTHSAY EX KEWDALE,ULSD 10PPM,-1502.00,SMB
01/15/25,8146319219,AU TERM KEWDALE,SILVERLAKE ROTHSAY EX KEWDALE,ULSD 10PPM,-1502.00,SMB
01/23/25,8146447394,AU TERM KEWDALE,SILVERLAKE ROTHSAY EX KEWDALE,ULSD 10PPM,-1502.00,SMB
05/15/25,8147984429,AU TERM KEWDALE,SILVER LAKE (ROTHSAY) VAULT,ULSD 10PPM,-1502.00,SMB
06/04/25,8148254171,AU TERM KEWDALE,SILVER LAKE (ROTHSAY) VAULT,ULSD 10PPM,-1502.00,SMB
10/08/24,8145009196,AU TERM KEWDALE,SILVERLAKE ROTHSAY EX KEWDALE,ULSD 10PPM,-1501.00,SMB
03/18/24,8142212837,AU TERM KEWDALE,LINFOX - KEWDALE (DEL),ULSD 10PPM,-1500.00,SMB
11/18/24,8145607890,AU TERM KEWDALE,SILVERLAKE ROTHSAY EX KEWDALE,ULSD 10PPM,-1499.00,SMB
12/17/24,65961865,AU THDPTY COOGEE ROCKINGHAM,AU AIRPT ALBANY,AVGAS LOW LEAD,-1484.00,SMB
11/18/24,MARK BLACKWOOD,AU TERM KEWDALE,AU AIRPT LEONORA,JET A-1,-1474.00,SMB
10/03/24,8145015745,AU THDPTY COOGEE ROCKINGHAM,SOUTH32 WORSLEY REFINERY GARAGE,ULSD 10PPM,-1469.00,SMB
01/14/25,8146341336,AU TERM KEWDALE,KARARA MINING LIMITED MINE SITE,BP ULTIMATE DIESEL,-1468.00,SMB
12/22/24,8146079644,AU TERM KEWDALE,KARARA MINING LIMITED MINE SITE,BP ULTIMATE DIESEL,-1467.00,SMB
12/22/24,349355/356/357,AU TERM KEWDALE,KARARA MINING LIMITED MINE SITE,BP ULTIMATE DIESEL,-1467.00,SMB
01/02/25,8146197846,AU TERM KEWDALE,KARARA MINING LIMITED MINE SITE,BP ULTIMATE DIESEL,-1467.00,SMB
01/08/25,8146269870,AU TERM KEWDALE,KARARA MINING LIMITED MINE SITE,BP ULTIMATE DIESEL,-1467.00,SMB
01/18/25,8146387046,AU TERM KEWDALE,KARARA MINING LIMITED MINE SITE,BP ULTIMATE DIESEL,-1467.00,SMB
05/04/25,8147804999,AU TERM KEWDALE,KARARA MINING LIMITED MINE SITE,BP ULTIMATE DIESEL,-1467.00,SMB
05/09/25,8147897609,AU TERM KEWDALE,KARARA MINING LIMITED MINE SITE,BP ULTIMATE DIESEL,-1467.00,SMB
05/20/25,8148056093,AU TERM KEWDALE,KARARA MINING LIMITED MINE SITE,BP ULTIMATE DIESEL,-1467.00,SMB
06/04/25,8148227793,AU TERM KEWDALE,KARARA MINING LIMITED MINE SITE,BP ULTIMATE DIESEL,-1467.00,SMB
06/10/25,8148357692,AU TERM KEWDALE,KARARA MINING LIMITED MINE SITE,BP ULTIMATE DIESEL,-1467.00,SMB
06/12/25,8148411078,AU TERM KEWDALE,KARARA MINING LIMITED MINE SITE,BP ULTIMATE DIESEL,-1467.00,SMB
06/17/25,8148425446,AU TERM KEWDALE,KARARA MINING LIMITED MINE SITE,BP ULTIMATE DIESEL,-1467.00,SMB
06/20/25,8148508578,AU TERM KEWDALE,KARARA MINING LIMITED MINE SITE,BP ULTIMATE DIESEL,-1467.00,SMB
06/25/25,8148553514,AU TERM KEWDALE,KARARA MINING LIMITED MINE SITE,BP ULTIMATE DIESEL,-1467.00,SMB
10/21/24,JOHN DEREK BLENK,AU TERM KEWDALE,AU AIRPT BUSSELTON,JET A-1,-1466.00,SMB
11/20/24,TERRY HARROP,AU TERM KEWDALE,AU AIRPT BUSSELTON,JET A-1,-1466.00,SMB
11/25/24,SCOTT ROGERS,AU TERM KEWDALE,AU AIRPT BUSSELTON,JET A-1,-1466.00,SMB
11/29/24,GRANT ROBINSON,AU TERM KEWDALE,AU AIRPT BUSSELTON,JET A-1,-1466.00,SMB
12/02/24,TERRY HARROP,AU TERM KEWDALE,AU AIRPT BUSSELTON,JET A-1,-1466.00,SMB
12/26/24,GRANT ROBINSON,AU TERM KEWDALE,AU AIRPT BUSSELTON,JET A-1,-1466.00,SMB
12/30/24,TERRY HARROP,AU TERM KEWDALE,AU AIRPT BUSSELTON,JET A-1,-1466.00,SMB
01/09/25,GRANT ROBINSON,AU TERM KEWDALE,AU AIRPT BUSSELTON,JET A-1,-1466.00,SMB
01/20/25,MARK BLACKWOOD,AU TERM KEWDALE,BLK JET DEL Duketon Air Strip,JET A-1,-1466.00,SMB
01/20/25,JOHN DEREK BLENK,AU TERM KEWDALE,AU AIRPT BUSSELTON,JET A-1,-1466.00,SMB
01/23/25,TERRY HARROP,AU TERM KEWDALE,AU AIRPT BUSSELTON,JET A-1,-1466.00,SMB
01/27/25,TERRY HARROP,AU TERM KEWDALE,AU AIRPT BUSSELTON,JET A-1,-1466.00,SMB
05/15/25,GRANT ROBINSON,AU TERM KEWDALE,AU AIRPT BUSSELTON,JET A-1,-1466.00,SMB
05/21/25,SCOTT ROGERS,AU TERM KEWDALE,AU AIRPT BUSSELTON,JET A-1,-1466.00,SMB
06/04/25,GARY MCGRATH,AU TERM KEWDALE,AU AIRPT BUSSELTON,JET A-1,-1466.00,SMB
06/10/25,8148343877,AU TERM KEWDALE,SILVER LAKE (ROTHSAY) VAULT,ULSD 10PPM,-1462.00,SMB
06/17/25,8148461321,AU TERM KEWDALE,SILVER LAKE (ROTHSAY) VAULT,ULSD 10PPM,-1462.00,SMB
06/24/25,8148562419,AU TERM KEWDALE,SILVER LAKE (ROTHSAY) VAULT,ULSD 10PPM,-1462.00,SMB
10/23/24,8145294607,AU TERM KEWDALE,KARARA MINING LIMITED MINE SITE,BP ULTIMATE DIESEL,-1455.00,SMB
11/28/24,CRAIG BEAN,AU THDPTY COOGEE ROCKINGHAM,BP CARNARVON,ULSD 10PPM,-1455.00,SMB
05/10/25,CRAIG BEAN,AU THDPTY COOGEE ROCKINGHAM,BP CARNARVON,ULSD 10PPM,-1455.00,SMB
05/22/25,8148095305,AU TERM KEWDALE,SILVER LAKE (ROTHSAY) VAULT,ULSD 10PPM,-1450.00,SMB
10/03/24,MARK BLACKWOOD,AU TERM KEWDALE,AU AIRPT BUSSELTON,JET A-1,-1441.00,SMB
10/10/24,MARK BLACKWOOD,AU TERM KEWDALE,AU AIRPT BUSSELTON,JET A-1,-1441.00,SMB
12/10/24,MARK BLACKWOOD,AU TERM KEWDALE,AU AIRPT BUSSELTON,JET A-1,-1441.00,SMB
01/02/25,MARK BLACKWOOD,AU TERM KEWDALE,AU AIRPT BUSSELTON,JET A-1,-1441.00,SMB
05/28/25,MARK BLACKWOOD,AU TERM KEWDALE,AU AIRPT BUSSELTON,JET A-1,-1441.00,SMB
01/17/25,MARK BLACKWOOD,AU TERM KEWDALE,AU AIRPT BUSSELTON,JET A-1,-1440.00,SMB
01/31/25,MARK BLACKWOOD,AU TERM KEWDALE,AU AIRPT BUSSELTON,JET A-1,-1440.00,SMB
05/06/25,8147867252,AU THDPTY COOGEE ROCKINGHAM,SILVER LAKE (DEFLECTOR) VAULT EX,ULSD 10PPM,-1430.00,SMB
05/14/25,8147990220,AU THDPTY COOGEE ROCKINGHAM,SILVER LAKE (DEFLECTOR) VAULT EX,ULSD 10PPM,-1430.00,SMB
05/28/25,8148191576,AU THDPTY COOGEE ROCKINGHAM,SILVER LAKE (DEFLECTOR) VAULT EX,ULSD 10PPM,-1430.00,SMB
05/14/25,8147990220,AU THDPTY COOGEE ROCKINGHAM,SILVER LAKE (DEFLECTOR) VAULT EX,ULSD 10PPM,-1427.00,SMB
