Date,Bill of Lading,Location,Customer,Product,Volume
,,,,,
GERALDTON 3PL TOTAL,,,,,
11.06.2025,8148393622,AU TERM GERALDTON,MT MAGNET GOLD - HILL 50,ULSD 10PPM,"31,576"
11.06.2025,8148393622,AU TERM GERALDTON,MT MAGNET GOLD - HILL 50,ULSD 10PPM,"25,130"
11.06.2025,8148394420,AU TERM GERALDTON,ARAGON FORTNUM SINGLE,ULSD 10PPM,"36,897"
11.06.2025,8148394421,AU TERM GERALDTON,MT MAGNET GOLD CUE GOLD PROJECT,ULSD 10PPM,"41,703"
11.06.2025,8148394422,AU TERM GERALDTON,BIG BELL GOLD - BLUEBIRD MINE (MULT,ULSD 10PPM,"41,406"
11.06.2025,8148389577,AU TERM GERALDTON,"BHP NiW - Kalgoorlie, Leinster",ULSD 10PPM,"31,000"
11.06.2025,8148389577,AU TERM GERALDTON,"BHP NiW - Kalgoorlie, Leinster",ULSD 10PPM,"41,498"
11.06.2025,8148389577,AU TERM GERALDTON,"BHP NiW - Kalgoorlie, Leinster",ULSD 10PPM,"41,695"
12.06.2025,8148377239,AU TERM GERALDTON,AWR - NARNGULU EAST - A62535,BP ULTIMATE DIESEL,-422
12.06.2025,8148377239,AU TERM GERALDTON,AWR - NARNGULU EAST - A62535,BP ULTIMATE DIESEL,-489
12.06.2025,8148377239,AU TERM GERALDTON,AWR - NARNGULU EAST - A62535,BP ULTIMATE DIESEL,"36,998"
12.06.2025,8148377239,AU TERM GERALDTON,AWR - NARNGULU EAST - A62535,BP ULTIMATE DIESEL,"42,896"
13.06.2025,8148414560,AU TERM GERALDTON,AWR - NARNGULU EAST - A62535,BP ULTIMATE DIESEL,-236
13.06.2025,8148414560,AU TERM GERALDTON,AWR - NARNGULU EAST - A62535,BP ULTIMATE DIESEL,-389
13.06.2025,8148426775,AU TERM GERALDTON,ARAGON FORTNUM SINGLE,ULSD 10PPM,"-7,191"
13.06.2025,8148429330,AU TERM GERALDTON,BIG BELL GOLD - DAY DAWN,ULSD 10PPM,"-1,077"
13.06.2025,8148429330,AU TERM GERALDTON,BIG BELL GOLD - DAY DAWN,ULSD 10PPM,"-1,280"
13.06.2025,8148429330,AU TERM GERALDTON,BIG BELL GOLD - DAY DAWN,ULSD 10PPM,-770
13.06.2025,8148427615,AU TERM GERALDTON,MT MAGNET GOLD - GALAXY,ULSD 10PPM,"-2,556"
13.06.2025,8148414560,AU TERM GERALDTON,AWR - NARNGULU EAST - A62535,BP ULTIMATE DIESEL,"20,697"
13.06.2025,8148414560,AU TERM GERALDTON,AWR - NARNGULU EAST - A62535,BP ULTIMATE DIESEL,"34,096"
13.06.2025,8148426775,AU TERM GERALDTON,ARAGON FORTNUM SINGLE,ULSD 10PPM,"36,899"
13.06.2025,8148429330,AU TERM GERALDTON,BIG BELL GOLD - DAY DAWN,ULSD 10PPM,"34,998"
13.06.2025,8148429330,AU TERM GERALDTON,BIG BELL GOLD - DAY DAWN,ULSD 10PPM,"41,598"
13.06.2025,8148429330,AU TERM GERALDTON,BIG BELL GOLD - DAY DAWN,ULSD 10PPM,"25,029"
13.06.2025,8148427615,AU TERM GERALDTON,MT MAGNET GOLD - GALAXY,ULSD 10PPM,"41,877"
14.06.2025,67427,AU TERM GERALDTON,AWR - NARNGULU EAST - A62535,BP ULTIMATE DIESEL,-399
14.06.2025,67427,AU TERM GERALDTON,AWR - NARNGULU EAST - A62535,BP ULTIMATE DIESEL,"35,012"
16.06.2025,8148435345,AU TERM GERALDTON,NSR - JUNDEE SURFACE EX GER,ULSD 10PPM,"-2,001"
16.06.2025,8148435345,AU TERM GERALDTON,NSR - JUNDEE SURFACE EX GER,ULSD 10PPM,"-1,157"
16.06.2025,8148435345,AU TERM GERALDTON,NSR - JUNDEE SURFACE EX GER,ULSD 10PPM,"-2,414"
16.06.2025,8148435345,AU TERM GERALDTON,NSR - JUNDEE SURFACE EX GER,ULSD 10PPM,"-2,414"
16.06.2025,8148417792,AU TERM GERALDTON,BIG BELL GOLD - DAY DAWN,ULSD 10PPM,"-1,145"
16.06.2025,8148417792,AU TERM GERALDTON,BIG BELL GOLD - DAY DAWN,ULSD 10PPM,"-1,289"
16.06.2025,8148417792,AU TERM GERALDTON,BIG BELL GOLD - DAY DAWN,ULSD 10PPM,"-1,064"
16.06.2025,8148417792,AU TERM GERALDTON,BIG BELL GOLD - DAY DAWN,ULSD 10PPM,-773
16.06.2025,8148435345,AU TERM GERALDTON,NSR - JUNDEE SURFACE EX GER,ULSD 10PPM,"34,557"
16.06.2025,8148435345,AU TERM GERALDTON,NSR - JUNDEE SURFACE EX GER,ULSD 10PPM,"19,990"
16.06.2025,8148435345,AU TERM GERALDTON,NSR - JUNDEE SURFACE EX GER,ULSD 10PPM,"41,699"
16.06.2025,8148435345,AU TERM GERALDTON,NSR - JUNDEE SURFACE EX GER,ULSD 10PPM,"41,696"
16.06.2025,8148417792,AU TERM GERALDTON,BIG BELL GOLD - DAY DAWN,ULSD 10PPM,"37,198"
16.06.2025,8148417792,AU TERM GERALDTON,BIG BELL GOLD - DAY DAWN,ULSD 10PPM,"41,878"
16.06.2025,8148417792,AU TERM GERALDTON,BIG BELL GOLD - DAY DAWN,ULSD 10PPM,"34,577"
16.06.2025,8148417792,AU TERM GERALDTON,BIG BELL GOLD - DAY DAWN,ULSD 10PPM,"25,128"
17.06.2025,8148465719,AU TERM GERALDTON,NSR - JUNDEE SURFACE EX GER,ULSD 10PPM,"-2,001"
17.06.2025,8148465719,AU TERM GERALDTON,NSR - JUNDEE SURFACE EX GER,ULSD 10PPM,"-1,157"
17.06.2025,8148465719,AU TERM GERALDTON,NSR - JUNDEE SURFACE EX GER,ULSD 10PPM,"-2,414"
17.06.2025,8148465719,AU TERM GERALDTON,NSR - JUNDEE SURFACE EX GER,ULSD 10PPM,"-2,414"
17.06.2025,8148465719,AU TERM GERALDTON,NSR - JUNDEE SURFACE EX GER,ULSD 10PPM,"34,556"
17.06.2025,8148465719,AU TERM GERALDTON,NSR - JUNDEE SURFACE EX GER,ULSD 10PPM,"19,989"
17.06.2025,8148465719,AU TERM GERALDTON,NSR - JUNDEE SURFACE EX GER,ULSD 10PPM,"41,698"
17.06.2025,8148465719,AU TERM GERALDTON,NSR - JUNDEE SURFACE EX GER,ULSD 10PPM,"41,697"
18.06.2025,8148481830,AU TERM GERALDTON,AWR - NARNGULU EAST - A62535,BP ULTIMATE DIESEL,-236
18.06.2025,8148481830,AU TERM GERALDTON,AWR - NARNGULU EAST - A62535,BP ULTIMATE DIESEL,-471
18.06.2025,8148481830,AU TERM GERALDTON,AWR - NARNGULU EAST - A62535,BP ULTIMATE DIESEL,-389
18.06.2025,8148499986,AU TERM GERALDTON,BIG BELL GOLD - BLUEBIRD MINE (MULT,ULSD 10PPM,"-1,618"
18.06.2025,8148500515,AU TERM GERALDTON,ARAGON FORTNUM POCKET,ULSD 10PPM,"-3,785"
18.06.2025,8148500515,AU TERM GERALDTON,ARAGON FORTNUM POCKET,ULSD 10PPM,"-4,247"
18.06.2025,8148500517,AU TERM GERALDTON,MT MAGNET GOLD CUE GOLD PROJECT,ULSD 10PPM,"-1,876"
18.06.2025,8148481830,AU TERM GERALDTON,AWR - NARNGULU EAST - A62535,BP ULTIMATE DIESEL,"20,699"
18.06.2025,8148481830,AU TERM GERALDTON,AWR - NARNGULU EAST - A62535,BP ULTIMATE DIESEL,"41,299"
18.06.2025,8148481830,AU TERM GERALDTON,AWR - NARNGULU EAST - A62535,BP ULTIMATE DIESEL,"34,096"
18.06.2025,8148499986,AU TERM GERALDTON,BIG BELL GOLD - BLUEBIRD MINE (MULT,ULSD 10PPM,"41,497"
18.06.2025,8148500515,AU TERM GERALDTON,ARAGON FORTNUM POCKET,ULSD 10PPM,"36,899"
18.06.2025,8148500515,AU TERM GERALDTON,ARAGON FORTNUM POCKET,ULSD 10PPM,"41,407"
18.06.2025,8148500517,AU TERM GERALDTON,MT MAGNET GOLD CUE GOLD PROJECT,ULSD 10PPM,"41,698"
19.06.2025,8148511096,AU TERM GERALDTON,AWR - NARNGULU EAST - A62535,BP ULTIMATE DIESEL,-394
19.06.2025,8148511096,AU TERM GERALDTON,AWR - NARNGULU EAST - A62535,BP ULTIMATE DIESEL,-228
19.06.2025,8148511096,AU TERM GERALDTON,AWR - NARNGULU EAST - A62535,BP ULTIMATE DIESEL,-476
19.06.2025,8148511096,AU TERM GERALDTON,AWR - NARNGULU EAST - A62535,BP ULTIMATE DIESEL,-476
19.06.2025,8148511096,AU TERM GERALDTON,AWR - NARNGULU EAST - A62535,BP ULTIMATE DIESEL,"34,558"
19.06.2025,8148511096,AU TERM GERALDTON,AWR - NARNGULU EAST - A62535,BP ULTIMATE DIESEL,"19,986"
19.06.2025,8148511096,AU TERM GERALDTON,AWR - NARNGULU EAST - A62535,BP ULTIMATE DIESEL,"41,698"
19.06.2025,8148511096,AU TERM GERALDTON,AWR - NARNGULU EAST - A62535,BP ULTIMATE DIESEL,"41,695"
13.06.2025,8148427463,AU TERM GERALDTON,MT MAGNET GOLD CUE GOLD PROJECT,ULSD 10PPM,"-1,876"
13.06.2025,349799,AU TERM GERALDTON,BIG BELL GOLD - BLUEBIRD MINE (MULT,ULSD 10PPM,"-1,614"
13.06.2025,8148427463,AU TERM GERALDTON,MT MAGNET GOLD CUE GOLD PROJECT,ULSD 10PPM,"41,698"
13.06.2025,349799,AU TERM GERALDTON,BIG BELL GOLD - BLUEBIRD MINE (MULT,ULSD 10PPM,"41,408"
18.06.2025,8148500515,AU TERM GERALDTON,ARAGON FORTNUM POCKET,ULSD 10PPM,"-36,899"
18.06.2025,8148500515,AU TERM GERALDTON,ARAGON FORTNUM POCKET,ULSD 10PPM,"-41,407"
20.06.2025,8148521460,AU TERM GERALDTON,BIG BELL GOLD - DAY DAWN,ULSD 10PPM,"-1,145"
20.06.2025,8148521460,AU TERM GERALDTON,BIG BELL GOLD - DAY DAWN,ULSD 10PPM,"-1,289"
20.06.2025,8148521460,AU TERM GERALDTON,BIG BELL GOLD - DAY DAWN,ULSD 10PPM,"-1,064"
20.06.2025,8148521460,AU TERM GERALDTON,BIG BELL GOLD - DAY DAWN,ULSD 10PPM,-773
20.06.2025,8148523396,AU TERM GERALDTON,ARAGON FORTNUM SINGLE,ULSD 10PPM,"-7,191"
20.06.2025,8148491909,AU TERM GERALDTON,MT MAGNET GOLD CUE GOLD PROJECT,ULSD 10PPM,"-1,876"
20.06.2025,8148491909,AU TERM GERALDTON,MT MAGNET GOLD CUE GOLD PROJECT,ULSD 10PPM,"-1,863"
20.06.2025,8148521460,AU TERM GERALDTON,BIG BELL GOLD - DAY DAWN,ULSD 10PPM,"37,200"
20.06.2025,8148521460,AU TERM GERALDTON,BIG BELL GOLD - DAY DAWN,ULSD 10PPM,"41,878"
20.06.2025,8148521460,AU TERM GERALDTON,BIG BELL GOLD - DAY DAWN,ULSD 10PPM,"34,579"
20.06.2025,8148521460,AU TERM GERALDTON,BIG BELL GOLD - DAY DAWN,ULSD 10PPM,"25,130"
20.06.2025,8148523396,AU TERM GERALDTON,ARAGON FORTNUM SINGLE,ULSD 10PPM,"36,900"
20.06.2025,8148491909,AU TERM GERALDTON,MT MAGNET GOLD CUE GOLD PROJECT,ULSD 10PPM,"41,696"
20.06.2025,8148491909,AU TERM GERALDTON,MT MAGNET GOLD CUE GOLD PROJECT,ULSD 10PPM,"41,408"
23.06.2025,8148563832,AU TERM GERALDTON,BIG BELL GOLD - BLUEBIRD MINE (MULT,ULSD 10PPM,"-1,450"
23.06.2025,8148563832,AU TERM GERALDTON,BIG BELL GOLD - BLUEBIRD MINE (MULT,ULSD 10PPM,"-1,632"
23.06.2025,8148563832,AU TERM GERALDTON,BIG BELL GOLD - BLUEBIRD MINE (MULT,ULSD 10PPM,"-1,348"
23.06.2025,8148563832,AU TERM GERALDTON,BIG BELL GOLD - BLUEBIRD MINE (MULT,ULSD 10PPM,-979
23.06.2025,8148563832,AU TERM GERALDTON,BIG BELL GOLD - BLUEBIRD MINE (MULT,ULSD 10PPM,"37,195"
23.06.2025,8148563832,AU TERM GERALDTON,BIG BELL GOLD - BLUEBIRD MINE (MULT,ULSD 10PPM,"41,876"
23.06.2025,8148563832,AU TERM GERALDTON,BIG BELL GOLD - BLUEBIRD MINE (MULT,ULSD 10PPM,"34,575"
23.06.2025,8148563832,AU TERM GERALDTON,BIG BELL GOLD - BLUEBIRD MINE (MULT,ULSD 10PPM,"25,128"
24.06.2025,8148562663,AU TERM GERALDTON,MT MAGNET GOLD - HILL 50,ULSD 10PPM,"-1,235"
24.06.2025,8148562665,AU TERM GERALDTON,MT MAGNET GOLD - GALAXY,ULSD 10PPM,"-1,904"
24.06.2025,8148562663,AU TERM GERALDTON,MT MAGNET GOLD - HILL 50,ULSD 10PPM,"41,496"
24.06.2025,8148562665,AU TERM GERALDTON,MT MAGNET GOLD - GALAXY,ULSD 10PPM,"31,196"
04.06.2025,349717,AU TERM GERALDTON,MT MAGNET GOLD - GALAXY,ULSD 10PPM,"-34,857"
04.06.2025,349717,AU TERM GERALDTON,MT MAGNET GOLD - BLACKCAT MINE,ULSD 10PPM,"-1,073"
04.06.2025,349717,AU TERM GERALDTON,MT MAGNET GOLD - BLACKCAT MINE,ULSD 10PPM,"34,857"
09.06.2025,349756/757/758,AU TERM GERALDTON,NSR - RAMONE MINE SITE EX GERALD,ULSD 10PPM,"-2,836"
09.06.2025,349756/757/758,AU TERM GERALDTON,NSR - RAMONE MINE SITE EX GERALD,ULSD 10PPM,"-2,373"
09.06.2025,349756/757/758,AU TERM GERALDTON,NSR - RAMONE MINE SITE EX GERALD,ULSD 10PPM,"-1,695"
09.06.2025,8148357346,AU TERM GERALDTON,BIG BELL GOLD - DAY DAWN,ULSD 10PPM,"-1,145"
09.06.2025,8148357346,AU TERM GERALDTON,BIG BELL GOLD - DAY DAWN,ULSD 10PPM,"-1,289"
09.06.2025,8148357346,AU TERM GERALDTON,BIG BELL GOLD - DAY DAWN,ULSD 10PPM,"-1,064"
09.06.2025,8148357346,AU TERM GERALDTON,BIG BELL GOLD - DAY DAWN,ULSD 10PPM,-773
09.06.2025,349756/757/758,AU TERM GERALDTON,NSR - RAMONE MINE SITE EX GERALD,ULSD 10PPM,"41,897"
09.06.2025,349756/757/758,AU TERM GERALDTON,NSR - RAMONE MINE SITE EX GERALD,ULSD 10PPM,"35,058"
09.06.2025,349756/757/758,AU TERM GERALDTON,NSR - RAMONE MINE SITE EX GERALD,ULSD 10PPM,"25,036"
09.06.2025,8148357346,AU TERM GERALDTON,BIG BELL GOLD - DAY DAWN,ULSD 10PPM,"37,197"
09.06.2025,8148357346,AU TERM GERALDTON,BIG BELL GOLD - DAY DAWN,ULSD 10PPM,"41,876"
09.06.2025,8148357346,AU TERM GERALDTON,BIG BELL GOLD - DAY DAWN,ULSD 10PPM,"34,577"
09.06.2025,8148357346,AU TERM GERALDTON,BIG BELL GOLD - DAY DAWN,ULSD 10PPM,"25,128"
11.06.2025,8148391543,AU TERM GERALDTON,NSR - JUNDEE SURFACE EX GER,ULSD 10PPM,"-2,414"
11.06.2025,8148391543,AU TERM GERALDTON,NSR - JUNDEE SURFACE EX GER,ULSD 10PPM,"-1,418"
11.06.2025,349783,AU TERM GERALDTON,NSR - RAMONE MINE SITE EX GERALD,ULSD 10PPM,"-1,177"
11.06.2025,8148391543,AU TERM GERALDTON,NSR - JUNDEE SURFACE EX GER,ULSD 10PPM,"41,694"
11.06.2025,8148391543,AU TERM GERALDTON,NSR - JUNDEE SURFACE EX GER,ULSD 10PPM,"24,491"
11.06.2025,349783,AU TERM GERALDTON,NSR - RAMONE MINE SITE EX GERALD,ULSD 10PPM,"17,388"
13.06.2025,8148407659,AU TERM GERALDTON,NSR - RAMONE MINE SITE EX GERALD,ULSD 10PPM,"-2,166"
13.06.2025,349819/820/821,AU TERM GERALDTON,NSR - JUNDEE SURFACE,ULSD 10PPM,"-2,511"
13.06.2025,349819/820/821,AU TERM GERALDTON,NSR - JUNDEE SURFACE,ULSD 10PPM,"-2,524"
13.06.2025,8148407659,AU TERM GERALDTON,NSR - RAMONE MINE SITE EX GERALD,ULSD 10PPM,"31,997"
13.06.2025,349819/820/821,AU TERM GERALDTON,NSR - JUNDEE SURFACE,ULSD 10PPM,"41,497"
13.06.2025,349819/820/821,AU TERM GERALDTON,NSR - JUNDEE SURFACE,ULSD 10PPM,"41,697"
18.06.2025,8148500515,AU TERM GERALDTON,ARAGON FORTNUM POCKET,ULSD 10PPM,"-3,785"
18.06.2025,8148500515,AU TERM GERALDTON,ARAGON FORTNUM POCKET,ULSD 10PPM,"36,899"
22.06.2025,8148536611,AU TERM GERALDTON,NSR - JUNDEE SURFACE EX GER,ULSD 10PPM,"-2,001"
22.06.2025,8148536611,AU TERM GERALDTON,NSR - JUNDEE SURFACE EX GER,ULSD 10PPM,"-2,414"
22.06.2025,8148536611,AU TERM GERALDTON,NSR - JUNDEE SURFACE EX GER,ULSD 10PPM,"-2,414"
22.06.2025,67576,AU TERM GERALDTON,NSR - JUNDEE SURFACE EX GER,ULSD 10PPM,"-1,157"
22.06.2025,8148536611,AU TERM GERALDTON,NSR - JUNDEE SURFACE EX GER,ULSD 10PPM,"34,557"
22.06.2025,8148536611,AU TERM GERALDTON,NSR - JUNDEE SURFACE EX GER,ULSD 10PPM,"41,697"
22.06.2025,8148536611,AU TERM GERALDTON,NSR - JUNDEE SURFACE EX GER,ULSD 10PPM,"41,696"
22.06.2025,67576,AU TERM GERALDTON,NSR - JUNDEE SURFACE EX GER,ULSD 10PPM,"19,987"
24.06.2025,67614,AU TERM GERALDTON,TGE CARNARVON,ULSD 10PPM,"-1,043"
24.06.2025,67614,AU TERM GERALDTON,TGE CARNARVON,ULSD 10PPM,"7,900"
25.06.2025,8148668622,AU TERM GERALDTON,MT MAGNET GOLD - PENNY WEST EX,ULSD 10PPM,"-2,251"
25.06.2025,8148665618,AU TERM GERALDTON,MT MAGNET GOLD - PENNY WEST EX,ULSD 10PPM,"-1,540"
25.06.2025,8148668962,AU TERM GERALDTON,MT MAGNET GOLD - HILL 50,ULSD 10PPM,-489
25.06.2025,8148669950,AU TERM GERALDTON,MT MAGNET GOLD - HILL 50,ULSD 10PPM,-748
25.06.2025,8148669332,AU TERM GERALDTON,MT MAGNET GOLD - HILL 50,ULSD 10PPM,"-1,029"
25.06.2025,8148668622,AU TERM GERALDTON,MT MAGNET GOLD - PENNY WEST EX,ULSD 10PPM,"37,199"
25.06.2025,8148665618,AU TERM GERALDTON,MT MAGNET GOLD - PENNY WEST EX,ULSD 10PPM,"25,449"
25.06.2025,8148668962,AU TERM GERALDTON,MT MAGNET GOLD - HILL 50,ULSD 10PPM,"16,429"
25.06.2025,8148669950,AU TERM GERALDTON,MT MAGNET GOLD - HILL 50,ULSD 10PPM,"25,129"
25.06.2025,8148669332,AU TERM GERALDTON,MT MAGNET GOLD - HILL 50,ULSD 10PPM,"34,577"
26.06.2025,8148669517,AU TERM GERALDTON,AWR - NARNGULU EAST - A62535,BP ULTIMATE DIESEL,-489
26.06.2025,8148668345,AU TERM GERALDTON,ARAGON FORTNUM POCKET,ULSD 10PPM,"-4,247"
26.06.2025,8148667209,AU TERM GERALDTON,MT MAGNET GOLD CUE GOLD PROJECT,ULSD 10PPM,"-1,876"
26.06.2025,8148671596,AU TERM GERALDTON,ARAGON FORTNUM POCKET,ULSD 10PPM,"-3,785"
26.06.2025,8148670324,AU TERM GERALDTON,BIG BELL GOLD - DAY DAWN,ULSD 10PPM,"-1,077"
26.06.2025,8148673000,AU TERM GERALDTON,BIG BELL GOLD - DAY DAWN,ULSD 10PPM,"-1,182"
26.06.2025,8148670724,AU TERM GERALDTON,BIG BELL GOLD - DAY DAWN,ULSD 10PPM,"-1,277"
26.06.2025,8148670917,AU TERM GERALDTON,BIG BELL GOLD - DAY DAWN,ULSD 10PPM,-779
26.06.2025,8148669517,AU TERM GERALDTON,AWR - NARNGULU EAST - A62535,BP ULTIMATE DIESEL,"42,896"
26.06.2025,8148668345,AU TERM GERALDTON,ARAGON FORTNUM POCKET,ULSD 10PPM,"41,408"
26.06.2025,8148667209,AU TERM GERALDTON,MT MAGNET GOLD CUE GOLD PROJECT,ULSD 10PPM,"41,697"
26.06.2025,8148671596,AU TERM GERALDTON,ARAGON FORTNUM POCKET,ULSD 10PPM,"36,897"
26.06.2025,8148670324,AU TERM GERALDTON,BIG BELL GOLD - DAY DAWN,ULSD 10PPM,"35,011"
26.06.2025,8148673000,AU TERM GERALDTON,BIG BELL GOLD - DAY DAWN,ULSD 10PPM,"38,400"
26.06.2025,8148670724,AU TERM GERALDTON,BIG BELL GOLD - DAY DAWN,ULSD 10PPM,"41,504"
26.06.2025,8148670917,AU TERM GERALDTON,BIG BELL GOLD - DAY DAWN,ULSD 10PPM,"25,301"
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,GERALDTON 3PL TOTAL,,"5,173,931"
,,,,,
GERALDTON CAPTIVE TOTAL,,,,,
23.04.2025,D2219179,AU THDPTY GSF X GERALDTON,BP WONTHELLA,BP ULTIMATE DIESEL,"18,002"
23.04.2025,D2219179,AU THDPTY GSF X GERALDTON,BP WONTHELLA,BP ULTIMATE DIESEL,180
23.04.2025,D2219179,AU THDPTY GSF X GERALDTON,BP WONTHELLA,Regular Unleaded Petrol 91 Octane,"4,950"
23.04.2025,D2219179,AU THDPTY GSF X GERALDTON,BP WONTHELLA,Regular Unleaded Petrol 91 Octane,45
28.05.2025,D2218720,AU THDPTY GSF X GERALDTON,BP WONTHELLA,Regular Unleaded Petrol 91 Octane,-73
28.05.2025,D2218720,AU THDPTY GSF X GERALDTON,BP WONTHELLA,Regular Unleaded Petrol 91 Octane,"8,000"
29.05.2025,D2219073,AU THDPTY GSF X GERALDTON,BP MEEKATHARRA OPT,ULSD 10PPM,"-6,026"
29.05.2025,D2219073,AU THDPTY GSF X GERALDTON,BP MEEKATHARRA OPT,ULSD 10PPM,"102,063"
29.05.2025,D2219271,AU THDPTY GSF X GERALDTON,SHARK BAY MINESITE DSL,ULSD 10PPM,"-3,951"
29.05.2025,D2218795,AU THDPTY GSF X GERALDTON,BP WONTHELLA,PREMIUM 98 ULTIMATE,-109
29.05.2025,D2219271,AU THDPTY GSF X GERALDTON,SHARK BAY MINESITE DSL,ULSD 10PPM,"64,851"
29.05.2025,D2218795,AU THDPTY GSF X GERALDTON,BP WONTHELLA,PREMIUM 98 ULTIMATE,"12,000"
30.05.2025,D2218938,AU THDPTY GSF X GERALDTON,BP WONTHELLA,BP ULTIMATE DIESEL,-180
30.05.2025,D2218937,AU THDPTY GSF X GERALDTON,BP FLORES RD,Regular Unleaded Petrol 91 Octane,-305
30.05.2025,D2218937,AU THDPTY GSF X GERALDTON,BP FLORES RD,BP ULTIMATE DIESEL,-96
30.05.2025,D2218938,AU THDPTY GSF X GERALDTON,BP WONTHELLA,BP ULTIMATE DIESEL,"18,002"
30.05.2025,D2218937,AU THDPTY GSF X GERALDTON,BP FLORES RD,Regular Unleaded Petrol 91 Octane,"3,500"
30.05.2025,D2218937,AU THDPTY GSF X GERALDTON,BP FLORES RD,BP ULTIMATE DIESEL,"10,201"
02.06.2025,D2219476,AU THDPTY GSF X GERALDTON,BISHOPS CARNARVON (SPLIT LOAD),ULSD 10PPM,-446
02.06.2025,D2219057,AU THDPTY GSF X GERALDTON,BP WONTHELLA,BP ULTIMATE DIESEL,-320
02.06.2025,D2219476,AU THDPTY GSF X GERALDTON,BISHOPS CARNARVON (SPLIT LOAD),ULSD 10PPM,"8,699"
02.06.2025,D2219057,AU THDPTY GSF X GERALDTON,BP WONTHELLA,BP ULTIMATE DIESEL,"32,000"
03.06.2025,D2219066,AU THDPTY GSF X GERALDTON,BP WONTHELLA,Regular Unleaded Petrol 91 Octane,-148
03.06.2025,D2219066,AU THDPTY GSF X GERALDTON,BP WONTHELLA,Regular Unleaded Petrol 91 Octane,"16,300"
04.06.2025,D2219337,AU THDPTY GSF X GERALDTON,BP FLORES RD,Regular Unleaded Petrol 91 Octane,-522
04.06.2025,D2219337,AU THDPTY GSF X GERALDTON,BP FLORES RD,BP ULTIMATE DIESEL,-104
04.06.2025,D2219336,AU THDPTY GSF X GERALDTON,BP WONTHELLA,BP ULTIMATE DIESEL,-140
04.06.2025,D2219337,AU THDPTY GSF X GERALDTON,BP FLORES RD,Regular Unleaded Petrol 91 Octane,"6,000"
04.06.2025,D2219337,AU THDPTY GSF X GERALDTON,BP FLORES RD,BP ULTIMATE DIESEL,"11,002"
04.06.2025,D2219336,AU THDPTY GSF X GERALDTON,BP WONTHELLA,BP ULTIMATE DIESEL,"14,000"
02.06.2025,D2219771,AU THDPTY GSF X GERALDTON,BP MEEKATHARRA OPT,ULSD 10PPM,"-6,380"
02.06.2025,D2219771,AU THDPTY GSF X GERALDTON,BP MEEKATHARRA OPT,ULSD 10PPM,"108,064"
