ESPERANCE,,,,,,
Date,Bill of Lading,Location,Customer,Product,Volume,
01.07.2025,KURT ADAMS,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"-2,241",
01.07.2025,MICHAEL LAWRENCE,AU TERM KEWDALE,BP CARNARVON,PREMIUM 98 ULTIMATE,-340,
01.07.2025,MICHAEL LAWRENCE,AU TERM KEWDALE,BP CARNARVON,Regular Unleaded Petrol 91 Octane,-647,
01.07.2025,MICHAEL LAWRENCE,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"-1,028",
01.07.2025,MICHAEL LAWRENCE,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"-1,589",
01.07.2025,MICHAEL LAWRENCE,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"-1,669",
01.07.2025,8148613997,AU TERM KEWDALE,KARARA MINING LIMITED MINE SITE,BP ULTIMATE DIESEL,"-1,515",
01.07.2025,8148613997,AU TERM KEWDALE,KARARA MINING LIMITED MINE SITE,BP ULTIMATE DIESEL,"-1,000",
01.07.2025,8148613997,AU TERM KEWDALE,KARARA MINING LIMITED MINE SITE,BP ULTIMATE DIESEL,"-1,002",
01.07.2025,KURT ADAMS,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"37,229",
01.07.2025,KURT ADAMS,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"40,542",
01.07.2025,MICHAEL LAWRENCE,AU TERM KEWDALE,BP CARNARVON,PREMIUM 98 ULTIMATE,"6,150",
01.07.2025,MICHAEL LAWRENCE,AU TERM KEWDALE,BP CARNARVON,Regular Unleaded Petrol 91 Octane,"11,698",
01.07.2025,MICHAEL LAWRENCE,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"18,603",
01.07.2025,MICHAEL LAWRENCE,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"28,746",
01.07.2025,MICHAEL LAWRENCE,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"30,200",
01.07.2025,8148613997,AU TERM KEWDALE,KARARA MINING LIMITED MINE SITE,BP ULTIMATE DIESEL,"39,846",
01.07.2025,8148613997,AU TERM KEWDALE,KARARA MINING LIMITED MINE SITE,BP ULTIMATE DIESEL,"26,299",
01.07.2025,8148613997,AU TERM KEWDALE,KARARA MINING LIMITED MINE SITE,BP ULTIMATE DIESEL,"26,352",
03.07.2025,8148670433,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"-3,081",
03.07.2025,8148670433,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"47,778",
09.07.2025,8148780864,AU TERM KEWDALE,AWR FORRESTFIELD T70 CARRIER,BP ULTIMATE DIESEL,-514,
09.07.2025,8148780864,AU TERM KEWDALE,AWR FORRESTFIELD T70 CARRIER,BP ULTIMATE DIESEL,"26,251",
10.07.2025,8148772436,AU TERM KEWDALE,AWR - PICTON TRIP SERVICE - A25718,BP ULTIMATE DIESEL,-784,
10.07.2025,8148772436,AU TERM KEWDALE,AWR - PICTON TRIP SERVICE - A25718,BP ULTIMATE DIESEL,-897,
10.07.2025,SCOTT ROGERS,AU TERM KEWDALE,AU AIRPT BUSSELTON,JET A-1,"-1,368",
10.07.2025,SCOTT ROGERS,AU TERM KEWDALE,AU AIRPT BUSSELTON,JET A-1,"-1,794",
10.07.2025,HARPREET SINGH,AU TERM KEWDALE,AU TERM KALGOORLIE,ULSD 10PPM,"-2,282",
10.07.2025,HARPREET SINGH,AU TERM KEWDALE,AU TERM KALGOORLIE,ULSD 10PPM,"-2,360",
10.07.2025,8148811114,AU TERM KEWDALE,BGC HAZELMERE,ULSD 10PPM,-312,
10.07.2025,8148811114,AU TERM KEWDALE,BGC HAZELMERE,ULSD 10PPM,-166,
10.07.2025,RANKIN SIMON,AU TERM KEWDALE,AU TERM KALGOORLIE,ULSD 10PPM,"-2,415",
10.07.2025,RANKIN SIMON,AU TERM KEWDALE,AU TERM KALGOORLIE,ULSD 10PPM,"-2,427",
10.07.2025,KURT ADAMS,AU TERM KEWDALE,BP CARNARVON,Regular Unleaded Petrol 91 Octane,-459,
10.07.2025,KURT ADAMS,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"-1,599",
10.07.2025,KURT ADAMS,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"-2,241",
10.07.2025,8148772436,AU TERM KEWDALE,AWR - PICTON TRIP SERVICE - A25718,BP ULTIMATE DIESEL,"37,597",
10.07.2025,8148772436,AU TERM KEWDALE,AWR - PICTON TRIP SERVICE - A25718,BP ULTIMATE DIESEL,"43,000",
10.07.2025,SCOTT ROGERS,AU TERM KEWDALE,AU AIRPT BUSSELTON,JET A-1,"33,358",
10.07.2025,SCOTT ROGERS,AU TERM KEWDALE,AU AIRPT BUSSELTON,JET A-1,"43,738",
10.07.2025,HARPREET SINGH,AU TERM KEWDALE,AU TERM KALGOORLIE,ULSD 10PPM,"35,395",
10.07.2025,HARPREET SINGH,AU TERM KEWDALE,AU TERM KALGOORLIE,ULSD 10PPM,"36,608",
10.07.2025,8148811114,AU TERM KEWDALE,BGC HAZELMERE,ULSD 10PPM,"36,851",
10.07.2025,8148811114,AU TERM KEWDALE,BGC HAZELMERE,ULSD 10PPM,"19,648",
10.07.2025,RANKIN SIMON,AU TERM KEWDALE,AU TERM KALGOORLIE,ULSD 10PPM,"37,463",
10.07.2025,RANKIN SIMON,AU TERM KEWDALE,AU TERM KALGOORLIE,ULSD 10PPM,"37,648",
10.07.2025,KURT ADAMS,AU TERM KEWDALE,BP CARNARVON,Regular Unleaded Petrol 91 Octane,"8,306",
10.07.2025,KURT ADAMS,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"28,938",
10.07.2025,KURT ADAMS,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"40,539",
11.07.2025,8148805479,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,-829,
11.07.2025,8148805479,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,-819,
11.07.2025,8148823386,AU TERM KEWDALE,LINFOX - KEWDALE (DEL),ULSD 10PPM,-14,
11.07.2025,8148825444,AU TERM KEWDALE,B & J CATALANO - BRUNSWICK JUNCTION,ULSD 10PPM,"-1,034",
11.07.2025,8148825444,AU TERM KEWDALE,B & J CATALANO - BRUNSWICK JUNCTION,ULSD 10PPM,-551,
11.07.2025,8148824202,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,-952,
11.07.2025,8148824202,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,-773,
11.07.2025,TERRY HARROP,AU TERM KEWDALE,AU AIRPT JANDAKOT,JET A-1,-834,
11.07.2025,8148826592,AU TERM KEWDALE,PIACENTINI - TIWEST PROJECT CATABY,ULSD 10PPM,-304,
11.07.2025,8148826592,AU TERM KEWDALE,PIACENTINI - TIWEST PROJECT CATABY,ULSD 10PPM,-578,
11.07.2025,8148826592,AU TERM KEWDALE,PIACENTINI - TIWEST PROJECT CATABY,ULSD 10PPM,-699,
11.07.2025,8148830080,AU TERM KEWDALE,TALISON LITHIUM MSA TSF LV,BP ULTIMATE DIESEL,-765,
11.07.2025,8148830080,AU TERM KEWDALE,TALISON LITHIUM MSA TSF LV,BP ULTIMATE DIESEL,-769,
11.07.2025,8148845410,AU TERM KEWDALE,AWR FORRESTFIELD T70 CARRIER,BP ULTIMATE DIESEL,-353,
11.07.2025,8148805479,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,"37,300",
11.07.2025,8148805479,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,"36,849",
11.07.2025,8148823386,AU TERM KEWDALE,LINFOX - KEWDALE (DEL),ULSD 10PPM,"1,501",
11.07.2025,8148825444,AU TERM KEWDALE,B & J CATALANO - BRUNSWICK JUNCTION,ULSD 10PPM,"36,849",
11.07.2025,8148825444,AU TERM KEWDALE,B & J CATALANO - BRUNSWICK JUNCTION,ULSD 10PPM,"19,650",
11.07.2025,8148824202,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,"42,822",
11.07.2025,8148824202,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,"34,779",
11.07.2025,TERRY HARROP,AU TERM KEWDALE,AU AIRPT JANDAKOT,JET A-1,"35,599",
11.07.2025,8148826592,AU TERM KEWDALE,PIACENTINI - TIWEST PROJECT CATABY,ULSD 10PPM,"16,600",
11.07.2025,8148826592,AU TERM KEWDALE,PIACENTINI - TIWEST PROJECT CATABY,ULSD 10PPM,"31,547",
11.07.2025,8148826592,AU TERM KEWDALE,PIACENTINI - TIWEST PROJECT CATABY,ULSD 10PPM,"38,155",
11.07.2025,8148830080,AU TERM KEWDALE,TALISON LITHIUM MSA TSF LV,BP ULTIMATE DIESEL,"37,466",
11.07.2025,8148830080,AU TERM KEWDALE,TALISON LITHIUM MSA TSF LV,BP ULTIMATE DIESEL,"37,646",
11.07.2025,8148845410,AU TERM KEWDALE,AWR FORRESTFIELD T70 CARRIER,BP ULTIMATE DIESEL,"17,996",
13.07.2025,8148810057,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"-2,847",
13.07.2025,8148810057,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"-3,086",
13.07.2025,JAMES MYNARD,AU TERM KEWDALE,BP CARNARVON,Regular Unleaded Petrol 91 Octane,-381,
13.07.2025,JAMES MYNARD,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"-1,650",
13.07.2025,JAMES MYNARD,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"-2,254",
13.07.2025,JAMES MYNARD,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,-973,
13.07.2025,358638/358639,AU TERM KEWDALE,TALISON LITHIUM MSA TSF LV,ULSD 10PPM,-765,
13.07.2025,358638/358639,AU TERM KEWDALE,TALISON LITHIUM MSA TSF LV,ULSD 10PPM,-769,
13.07.2025,8148810057,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"44,157",
13.07.2025,8148810057,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"47,867",
13.07.2025,JAMES MYNARD,AU TERM KEWDALE,BP CARNARVON,Regular Unleaded Petrol 91 Octane,"6,900",
13.07.2025,JAMES MYNARD,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"29,850",
13.07.2025,JAMES MYNARD,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"40,783",
13.07.2025,JAMES MYNARD,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"17,600",
13.07.2025,358638/358639,AU TERM KEWDALE,TALISON LITHIUM MSA TSF LV,ULSD 10PPM,"37,467",
13.07.2025,358638/358639,AU TERM KEWDALE,TALISON LITHIUM MSA TSF LV,ULSD 10PPM,"37,646",
14.07.2025,8148825449,AU TERM KEWDALE,EMR GOLDEN GROVE,ULSD 10PPM,"-1,909",
14.07.2025,8148825449,AU TERM KEWDALE,EMR GOLDEN GROVE,ULSD 10PPM,"-2,078",
14.07.2025,8148828474,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"-2,821",
14.07.2025,8148828474,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"-3,078",
14.07.2025,MICHAEL LAWRENCE,AU TERM KEWDALE,BP CARNARVON,PREMIUM 98 ULTIMATE,-254,
14.07.2025,MICHAEL LAWRENCE,AU TERM KEWDALE,BP CARNARVON,Regular Unleaded Petrol 91 Octane,-127,
14.07.2025,MICHAEL LAWRENCE,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,-918,
14.07.2025,MICHAEL LAWRENCE,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"-1,707",
14.07.2025,MICHAEL LAWRENCE,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"-2,244",
14.07.2025,8148814748,AU TERM KEWDALE,SOUTH32 WORSLEY REFINERY GARAGE,ULSD 10PPM,"-1,680",
14.07.2025,8148824206,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,-829,
14.07.2025,8148824206,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,-819,
14.07.2025,8148824207,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,-829,
14.07.2025,8148824207,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,-819,
14.07.2025,8148838416,AU TERM KEWDALE,LINFOX - KEWDALE (DEL),ULSD 10PPM,-19,
14.07.2025,8148841444,AU TERM KEWDALE,CHARLES HULL-NORTH DANDALUP,ULSD 10PPM,-943,
14.07.2025,8148841777,AU TERM KEWDALE,AWR FORRESTFIELD T70 CARRIER,BP ULTIMATE DIESEL,-745,
14.07.2025,8148841779,AU TERM KEWDALE,PIACENTINI - MYARA,ULSD 10PPM,-798,
14.07.2025,8148858178,AU TERM KEWDALE,LINFOX HAZELMERE (DEL),ULSD 10PPM,-366,
14.07.2025,8148858178,AU TERM KEWDALE,LINFOX HAZELMERE (DEL),ULSD 10PPM,-133,
14.07.2025,8148876460,AU TERM KEWDALE,TALISON LITHIUM MSA TSF LV,BP ULTIMATE DIESEL,-765,
14.07.2025,8148876460,AU TERM KEWDALE,TALISON LITHIUM MSA TSF LV,BP ULTIMATE DIESEL,-769,
14.07.2025,8148874837,AU TERM KEWDALE,KARARA MINING LIMITED MINE SITE,BP ULTIMATE DIESEL,"-1,515",
14.07.2025,8148874837,AU TERM KEWDALE,KARARA MINING LIMITED MINE SITE,BP ULTIMATE DIESEL,"-1,000",
14.07.2025,8148874837,AU TERM KEWDALE,KARARA MINING LIMITED MINE SITE,BP ULTIMATE DIESEL,"-1,002",
14.07.2025,8148876823,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,-952,
14.07.2025,8148876823,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,-773,
14.07.2025,196171,AU TERM KEWDALE,LINFOX HAZELMERE (DEL),ULSD 10PPM,-6,
14.07.2025,8148825449,AU TERM KEWDALE,EMR GOLDEN GROVE,ULSD 10PPM,"39,246",
14.07.2025,8148825449,AU TERM KEWDALE,EMR GOLDEN GROVE,ULSD 10PPM,"42,726",
14.07.2025,8148828474,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"43,756",
14.07.2025,8148828474,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"47,739",
14.07.2025,MICHAEL LAWRENCE,AU TERM KEWDALE,BP CARNARVON,PREMIUM 98 ULTIMATE,"4,598",
14.07.2025,MICHAEL LAWRENCE,AU TERM KEWDALE,BP CARNARVON,Regular Unleaded Petrol 91 Octane,"2,301",
14.07.2025,MICHAEL LAWRENCE,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"16,602",
14.07.2025,MICHAEL LAWRENCE,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"30,893",
14.07.2025,MICHAEL LAWRENCE,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"40,597",
14.07.2025,8148814748,AU TERM KEWDALE,SOUTH32 WORSLEY REFINERY GARAGE,ULSD 10PPM,"38,695",
14.07.2025,8148824206,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,"37,298",
14.07.2025,8148824206,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,"36,845",
14.07.2025,8148824207,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,"37,297",
14.07.2025,8148824207,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,"36,853",
14.07.2025,8148838416,AU TERM KEWDALE,LINFOX - KEWDALE (DEL),ULSD 10PPM,"2,002",
14.07.2025,8148841444,AU TERM KEWDALE,CHARLES HULL-NORTH DANDALUP,ULSD 10PPM,"35,499",
14.07.2025,8148841777,AU TERM KEWDALE,AWR FORRESTFIELD T70 CARRIER,BP ULTIMATE DIESEL,"38,010",
14.07.2025,8148841779,AU TERM KEWDALE,PIACENTINI - MYARA,ULSD 10PPM,"38,095",
14.07.2025,8148858178,AU TERM KEWDALE,LINFOX HAZELMERE (DEL),ULSD 10PPM,"38,951",
14.07.2025,8148858178,AU TERM KEWDALE,LINFOX HAZELMERE (DEL),ULSD 10PPM,"14,201",
14.07.2025,8148876460,AU TERM KEWDALE,TALISON LITHIUM MSA TSF LV,BP ULTIMATE DIESEL,"37,464",
14.07.2025,8148876460,AU TERM KEWDALE,TALISON LITHIUM MSA TSF LV,BP ULTIMATE DIESEL,"37,647",
14.07.2025,8148874837,AU TERM KEWDALE,KARARA MINING LIMITED MINE SITE,BP ULTIMATE DIESEL,"39,852",
14.07.2025,8148874837,AU TERM KEWDALE,KARARA MINING LIMITED MINE SITE,BP ULTIMATE DIESEL,"26,301",
14.07.2025,8148874837,AU TERM KEWDALE,KARARA MINING LIMITED MINE SITE,BP ULTIMATE DIESEL,"26,352",
14.07.2025,8148876823,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,"42,816",
14.07.2025,8148876823,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,"34,782",
14.07.2025,196171,AU TERM KEWDALE,LINFOX HAZELMERE (DEL),ULSD 10PPM,661,
15.07.2025,8148824406,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"-2,822",
15.07.2025,8148824406,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"-3,078",
15.07.2025,8148829413,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"-2,847",
15.07.2025,8148829413,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"-3,086",
15.07.2025,8148827266,AU TERM KEWDALE,TALISON LITHIUM MSA TSF LV,BP ULTIMATE DIESEL,-818,
15.07.2025,8148827266,AU TERM KEWDALE,TALISON LITHIUM MSA TSF LV,BP ULTIMATE DIESEL,-713,
15.07.2025,8148819642,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,-829,
15.07.2025,8148819642,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,-819,
15.07.2025,8148861728,AU TERM KEWDALE,AWR FORRESTFIELD T70 CARRIER,BP ULTIMATE DIESEL,-745,
15.07.2025,MICHAEL LAWRENCE,AU TERM KEWDALE,BP CARNARVON,PREMIUM 98 ULTIMATE,-238,
15.07.2025,MICHAEL LAWRENCE,AU TERM KEWDALE,BP CARNARVON,Regular Unleaded Petrol 91 Octane,-459,
15.07.2025,MICHAEL LAWRENCE,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"-1,028",
15.07.2025,MICHAEL LAWRENCE,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"-1,249",
15.07.2025,MICHAEL LAWRENCE,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"-2,244",
15.07.2025,8148828476,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"-3,087",
15.07.2025,8148824409,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"-2,868",
15.07.2025,8148824406,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"43,760",
15.07.2025,8148824406,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"47,743",
15.07.2025,8148829413,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"44,155",
15.07.2025,8148829413,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"47,867",
15.07.2025,8148827266,AU TERM KEWDALE,TALISON LITHIUM MSA TSF LV,BP ULTIMATE DIESEL,"40,015",
15.07.2025,8148827266,AU TERM KEWDALE,TALISON LITHIUM MSA TSF LV,BP ULTIMATE DIESEL,"34,898",
15.07.2025,8148819642,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,"37,301",
15.07.2025,8148819642,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,"36,845",
15.07.2025,8148861728,AU TERM KEWDALE,AWR FORRESTFIELD T70 CARRIER,BP ULTIMATE DIESEL,"38,007",
15.07.2025,MICHAEL LAWRENCE,AU TERM KEWDALE,BP CARNARVON,PREMIUM 98 ULTIMATE,"4,298",
15.07.2025,MICHAEL LAWRENCE,AU TERM KEWDALE,BP CARNARVON,Regular Unleaded Petrol 91 Octane,"8,302",
15.07.2025,MICHAEL LAWRENCE,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"18,599",
15.07.2025,MICHAEL LAWRENCE,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"22,602",
15.07.2025,MICHAEL LAWRENCE,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"40,601",
15.07.2025,8148828476,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"47,874",
15.07.2025,8148824409,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"44,481",
16.07.2025,8148827265,AU TERM KEWDALE,TALISON LITHIUM MSA TSF LV,BP ULTIMATE DIESEL,-818,
16.07.2025,8148827265,AU TERM KEWDALE,TALISON LITHIUM MSA TSF LV,BP ULTIMATE DIESEL,-713,
16.07.2025,8148825387,AU TERM KEWDALE,TALISON LITHIUM MSA TSF LV,BP ULTIMATE DIESEL,-766,
16.07.2025,8148825387,AU TERM KEWDALE,TALISON LITHIUM MSA TSF LV,BP ULTIMATE DIESEL,-769,
16.07.2025,8148874839,AU TERM KEWDALE,EMR GOLDEN GROVE,ULSD 10PPM,"-1,909",
16.07.2025,8148874839,AU TERM KEWDALE,EMR GOLDEN GROVE,ULSD 10PPM,"-2,078",
16.07.2025,8148877813,AU TERM KEWDALE,BGC HAZELMERE,ULSD 10PPM,-312,
16.07.2025,8148877813,AU TERM KEWDALE,BGC HAZELMERE,ULSD 10PPM,-166,
16.07.2025,8148877814,AU TERM KEWDALE,BGC THE LAKES,ULSD 10PPM,-472,
16.07.2025,8148877814,AU TERM KEWDALE,BGC THE LAKES,ULSD 10PPM,-252,
16.07.2025,8148882632,AU TERM KEWDALE,LINFOX - KEWDALE (DEL),ULSD 10PPM,-19,
16.07.2025,8148893113,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"-2,868",
16.07.2025,8148893113,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"-3,087",
16.07.2025,8148896530,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,-829,
16.07.2025,8148896530,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,-819,
16.07.2025,8148910410,AU TERM KEWDALE,AWR FORRESTFIELD T70 CARRIER,BP ULTIMATE DIESEL,-549,
16.07.2025,KURT ADAMS,AU TERM KEWDALE,BP CARNARVON,Regular Unleaded Petrol 91 Octane,-277,
16.07.2025,KURT ADAMS,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"-1,782",
16.07.2025,KURT ADAMS,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"-2,240",
16.07.2025,8148827265,AU TERM KEWDALE,TALISON LITHIUM MSA TSF LV,BP ULTIMATE DIESEL,"40,018",
16.07.2025,8148827265,AU TERM KEWDALE,TALISON LITHIUM MSA TSF LV,BP ULTIMATE DIESEL,"34,904",
16.07.2025,8148825387,AU TERM KEWDALE,TALISON LITHIUM MSA TSF LV,BP ULTIMATE DIESEL,"37,470",
16.07.2025,8148825387,AU TERM KEWDALE,TALISON LITHIUM MSA TSF LV,BP ULTIMATE DIESEL,"37,661",
16.07.2025,8148874839,AU TERM KEWDALE,EMR GOLDEN GROVE,ULSD 10PPM,"39,250",
16.07.2025,8148874839,AU TERM KEWDALE,EMR GOLDEN GROVE,ULSD 10PPM,"42,728",
16.07.2025,8148877813,AU TERM KEWDALE,BGC HAZELMERE,ULSD 10PPM,"36,844",
16.07.2025,8148877813,AU TERM KEWDALE,BGC HAZELMERE,ULSD 10PPM,"19,646",
16.07.2025,8148877814,AU TERM KEWDALE,BGC THE LAKES,ULSD 10PPM,"36,843",
16.07.2025,8148877814,AU TERM KEWDALE,BGC THE LAKES,ULSD 10PPM,"19,652",
16.07.2025,8148882632,AU TERM KEWDALE,LINFOX - KEWDALE (DEL),ULSD 10PPM,"1,999",
16.07.2025,8148893113,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"44,479",
16.07.2025,8148893113,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"47,870",
16.07.2025,8148896530,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,"37,298",
16.07.2025,8148896530,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,"36,851",
16.07.2025,8148910410,AU TERM KEWDALE,AWR FORRESTFIELD T70 CARRIER,BP ULTIMATE DIESEL,"28,046",
16.07.2025,KURT ADAMS,AU TERM KEWDALE,BP CARNARVON,Regular Unleaded Petrol 91 Octane,"5,003",
16.07.2025,KURT ADAMS,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"32,237",
16.07.2025,KURT ADAMS,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"40,532",
17.07.2025,8148822679,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"-2,847",
17.07.2025,8148822679,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"-3,087",
17.07.2025,8148829812,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"-2,868",
17.07.2025,8148829812,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"-3,087",
17.07.2025,SCOTT ROGERS,AU TERM KEWDALE,AU AIRPT BUSSELTON,JET A-1,"-1,368",
17.07.2025,SCOTT ROGERS,AU TERM KEWDALE,AU AIRPT BUSSELTON,JET A-1,"-1,794",
17.07.2025,8148856159,AU TERM KEWDALE,BFS ENERGY,ULSD 10PPM,-432,
17.07.2025,8148912378,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,-836,
17.07.2025,8148912378,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,-956,
17.07.2025,8148905593,AU TERM KEWDALE,B & J CATALANO - BRUNSWICK JUNCTION,ULSD 10PPM,"-1,034",
17.07.2025,8148905593,AU TERM KEWDALE,B & J CATALANO - BRUNSWICK JUNCTION,ULSD 10PPM,-551,
17.07.2025,8148822679,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"44,159",
17.07.2025,8148822679,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"47,872",
17.07.2025,8148829812,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"44,476",
